ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'8705010161008,Dumisani,Hlela,Female,1987-05-01,38,Citizen,South Africa,18311252,N/A,N/A,N/A,N/A,N/A,mhlungukhanyisile@za.net,916.460.5780,"65 Churchill Indawo, Paarl, 4908",Witbank,Western Cape,8823,Training and development officer,Zulu,N/A
'TV49266,建,邹,Male,2003-09-17,21,Citizen,China,99700890,Work Visa,2024-07-17,2026-12-15,VIS66470,N/A,omo@china.com,18144939231,山西省鑫市魏都金路R座 697519,婷市,Northern Cape,216180,资料员,Mandarin,9
'8805073503091,Zibuyile,Dwala,Female,1988-05-07,37,Citizen,South Africa,75299259,N/A,N/A,N/A,N/A,N/A,nomcebo18@za.net,001-663-837-6292x26635,"516 Long Umgwaqo, Soweto, 8494",Bethlehem,Western Cape,3660,"Nurse, adult",Zulu,N/A
'0004207001012,Mandla,Siyeshe,Male,2000-04-20,25,Citizen,South Africa,67007928,N/A,N/A,N/A,N/A,N/A,nomathemba12@co.za,253-703-6176x4268,"75 Adelaide Indlela, Bethlehem, 6348",eGoli,KwaZulu-Natal,3088,Ship broker,Zulu,N/A
'PR73615067,Andile,Ayize,Male,2003-08-30,22,Citizen,Tanzania,29734932,Corporate Visa,2025-03-31,2035-03-29,PER74844,N/A,mthiyajabulani@net,+1-730-419-9066x67535,"248 William Ithafa, Kathu, 6411",Bethlehem,Mpumalanga,2332,Waste management officer,Zulu,18
'5606063172037,Thuthukile,Sondini,Female,1956-06-06,69,Temporary Visa,South Africa,27834586,N/A,N/A,N/A,N/A,N/A,ndumiso73@africa.com,214-843-2905,"8316 Long Umgwaqo, Thohoyandou, 4677",iBhayi,Eastern Cape,4621,"Sales professional, IT",Zulu,N/A
'PR78298720,Émile,Mercier,Male,1975-06-20,50,Asylum Seeker,France,759099609,Work Visa,2024-09-09,2034-09-07,PER36015,N/A,marine79@fr,05 53 29 35 76,"chemin de Lenoir, 11495 Barrenec",Sainte Simonenec,Free State,36891,barman,French,4
'6912192550037,Nokulunga,Gabadela,Female,1969-12-19,55,Citizen,South Africa,79523653,N/A,N/A,N/A,N/A,N/A,siphesihlegabela@africa.com,(214)763-4041,"90 Victoria Indlela, Potchefstroom, 9550",Benoni,Northern Cape,7771,Occupational psychologist,Zulu,N/A
'9004031562099,Sihawukele,Goba,Female,1990-04-03,35,Citizen,South Africa,27470184,N/A,N/A,N/A,N/A,N/A,wmadinane@co.za,+1-484-229-5481x0907,"833 Adelaide Ithafa, Witbank, 7170",Newcastle,Limpopo,3020,"Horticulturist, commercial",Zulu,N/A
'6308277916043,Bandile,Sothole,Male,1963-08-27,62,Citizen,South Africa,46350213,N/A,N/A,N/A,N/A,N/A,yntenga@africa.com,389.581.4099x7832,"80 Cecil Ithafa, Springs, 2172",Benoni,Gauteng,1145,Publishing copy,Zulu,N/A
'6501183989098,Zakhele,Vunisa,Female,1965-01-18,60,Asylum Seeker,South Africa,65600260,N/A,N/A,N/A,N/A,N/A,mmvubu@co.za,837-593-0629,"527 Commissioner Ithafa, Mbombela, 1500",Vanderbijlpark,Limpopo,2815,Primary school teacher,Zulu,N/A
'PR61785993,Luyanda,Made,Male,1977-05-02,48,Permanent Resident,Malawi,27158490,Relative's Visa,2022-09-27,2032-09-24,PER47419,N/A,mandlakhe52@org,297.971.2322x811,"617 Paul Kruger Umgwaqo, Mbombela, 4207",Soweto,Eastern Cape,7189,Company secretary,Zulu,7
'6812081015044,Amahle,Ncwaba,Female,1968-12-08,56,Temporary Visa,South Africa,13190235,N/A,N/A,N/A,N/A,N/A,sphiwemathwasa@africa.com,7343096437,"5829 Clarence Ithafa, Mahikeng, 3073",Stellenbosch,Mpumalanga,3771,Management consultant,Zulu,N/A
'6511299982020,Vusumuzi,Ngwazi,Male,1965-11-29,59,Permanent Resident,South Africa,77087936,N/A,N/A,N/A,N/A,N/A,nomagugu59@africa.com,356.254.6234,"5414 Gandhi Indlela, Bethlehem, 6822",Welkom,Western Cape,7670,"Sales professional, IT",Zulu,N/A
'TV95422,Sphiwe,Mlangeni,Male,1986-01-22,39,Asylum Seeker,Nigeria,N1501872,Critical Skills Visa,2023-02-12,2024-12-11,VIS49305,N/A,gebhezijabulani@com.ng,2447024566,"917 Edward Isitaladi, Vereeniging, 4626",Bloemfontein,Northern Cape,1427,"Engineer, technical sales",Zulu,0
'9912102183058,Londisizwe,Shamase,Female,1999-12-10,25,Citizen,South Africa,65817113,N/A,N/A,N/A,N/A,N/A,thembekilexaba@co.za,+1-737-857-7987x90417,"46 Gandhi Ithafa, George, 1055",Middelburg,Western Cape,3271,Advertising account planner,Zulu,N/A
'9109182109094,Nomusa,Somfula,Female,1991-09-18,33,Citizen,South Africa,43806133,N/A,N/A,N/A,N/A,N/A,mvuyanamlungisi@africa.com,6813941347,"348 Victoria Indlela, Sasolburg, 3335",Kimberley,Limpopo,4684,"Scientist, forensic",Zulu,N/A
'0406267652099,Bhekani,Bophela,Male,2004-06-26,21,Citizen,South Africa,96822057,N/A,N/A,N/A,N/A,N/A,fntanzi@africa.com,(549)218-0611,"98 Main Indlela, eThekwini, 2102",Krugersdorp,Western Cape,2853,"Surveyor, mining",Zulu,N/A
'PR15752119,Sandile,Shibase,Male,1991-05-08,34,Citizen,Nigeria,N1202440,Business Visa,2024-02-16,2034-02-13,PER27938,N/A,zguma@com.ng,486-519-9250x892,"727 Commissioner Ithafa, Upington, 6228",eGoli,Western Cape,4185,Secretary/administrator,Zulu,2
'PR67422990,Thomas,Bouvier,Male,1978-06-11,47,Citizen,France,665597615,Work Visa,2024-03-20,2034-03-18,PER89511,N/A,honore63@fr,0535803792,"4, boulevard de Bertrand, 38899 Sainte Élodiedan",GauthierBourg,Northern Cape,29180,vendeur en micro-informatique et multimédia,French,10
'AS195600,Thalente,Yengwayo,Female,1988-12-21,36,Citizen,Malawi,19275029,Asylum Seeker Permit,2024-12-31,2026-12-31,ASP65482,Application Submitted,malingasphiwe@com,783.657.5467x4141,"52 King Indawo, Chatsworth, 4544",Paarl,KwaZulu-Natal,7202,Aeronautical engineer,Zulu,7
'AS270010,Anastasie,De Oliveira,Female,1994-11-23,30,Citizen,United Kingdom,861766784,Asylum Seeker Permit,2022-12-05,2024-12-04,ASP98348,Appeal Pending,couturiervalerie@uk.com,+33 2 57 34 17 80,"454, boulevard Richard, 90178 Saint Anaïs",Rousset-sur-Guillaume,Limpopo,89739,responsable du soutien logistique intégré,French,18
'8311179922003,Musa,Sigagu,Male,1983-11-17,41,Asylum Seeker,South Africa,58361210,N/A,N/A,N/A,N/A,N/A,hlabisanhlanhla@africa.com,+1-435-814-0739x959,"506 Walter Sisulu Indawo, Potchefstroom, 2027",Klerksdorp,North West,6521,"Nurse, learning disability",Zulu,N/A
'5511029849027,S'fiso,Jele,Male,1955-11-02,69,Asylum Seeker,South Africa,68797268,N/A,N/A,N/A,N/A,N/A,sibonelonzamela@co.za,(740)982-4032x29154,"439 Jan Smuts Indawo, Newcastle, 5628",Mbombela,KwaZulu-Natal,7798,Meteorologist,Zulu,N/A
'5511284859037,Thandeka,Mthiya,Female,1955-11-28,69,Temporary Visa,South Africa,47524237,N/A,N/A,N/A,N/A,N/A,mandlakhesotobe@africa.com,355-838-7103,"1198 Oxford Indlela, Newcastle, 1065",Mbombela,Northern Cape,6176,Publishing rights manager,Zulu,N/A
'6407102797003,Noxolo,Ntaka,Female,1964-07-10,61,Citizen,South Africa,21996955,N/A,N/A,N/A,N/A,N/A,fmakhaye@co.za,705-849-2861x76302,"7261 Prince Indlela, Paarl, 5965",iBhayi,Western Cape,6243,Building services engineer,Zulu,N/A
'4509199789018,Sibusiso,Nenzi,Male,1945-09-19,79,Citizen,South Africa,97104998,N/A,N/A,N/A,N/A,N/A,thembekasithuli@co.za,236-552-1915x735,"506 Walter Sisulu Indawo, Thohoyandou, 4731",Mahikeng,North West,2806,Osteopath,Zulu,N/A
'AS781232,Thabani,Mdlanyoka,Male,1992-04-13,33,Permanent Resident,Zimbabwe,ZI993556,Asylum Seeker Permit,2025-03-12,2027-03-12,ASP12679,Under Review,nkazimulo56@co.zw,214-712-2372x6491,"14 Somerset Isitaladi, Newcastle, 3340",Bloemfontein,Eastern Cape,2157,Consulting civil engineer,Zulu,0
'AS839964,Nothando,Njapha,Female,1974-03-01,51,Citizen,Tanzania,81766136,Asylum Seeker Permit,2022-11-15,2024-11-14,ASP39023,Under Review,vgwacela@net,+1-440-553-3930x4036,"672 Short Indlela, Potchefstroom, 8327",iBhayi,KwaZulu-Natal,3942,Patent attorney,Zulu,11
'7808011365006,Nothando,Ndlovu,Female,1978-08-01,47,Citizen,South Africa,11001967,N/A,N/A,N/A,N/A,N/A,mbamaliowethu@co.za,(336)292-5210x517,"8743 Prince Indawo, Kimberley, 2586",Welkom,Free State,1321,Museum education officer,Zulu,N/A
'TV17977,Lungile,Nhleko,Male,1978-11-30,46,Citizen,Kenya,K6009511,Retirement Visa,2023-10-11,2024-03-03,VIS70504,N/A,nkazimulo06@kenya.com,001-564-951-0885,"500 Oxford Indawo, Rustenburg, 7528",Boksburg,Northern Cape,3910,Tourism officer,Zulu,13
'5706086551046,Mthokozisi,Gxabhashe,Male,1957-06-08,68,Citizen,South Africa,29690783,N/A,N/A,N/A,N/A,N/A,sibonelomasango@za.net,001-763-298-3119x757,"6771 Prince Isitaladi, Springs, 9462",Boksburg,Free State,8593,Energy manager,Zulu,N/A
'6901155497028,Mcebisi,Mhayise,Male,1969-01-15,56,Citizen,South Africa,22017003,N/A,N/A,N/A,N/A,N/A,fkhabalidaka@co.za,658-798-3148,"69 Oxford Indawo, Polokwane, 3384",uMgungundlovu,Mpumalanga,1111,"Nurse, mental health",Zulu,N/A
'0507192323045,Sibongile,Mnyandu,Female,2005-07-19,20,Temporary Visa,South Africa,52580248,N/A,N/A,N/A,N/A,N/A,eshangase@za.net,8587995994,"78 Queen Indlela, George, 4736",Polokwane,Northern Cape,4854,Technical brewer,Zulu,N/A
'6204031400086,Owethu,Shazi,Female,1962-04-03,63,Citizen,South Africa,22559848,N/A,N/A,N/A,N/A,N/A,cdlakela@co.za,531-503-3865x67412,"26 Gandhi Ithafa, eGoli, 8924",Klerksdorp,North West,6957,Science writer,Zulu,N/A
'7809189732035,SimphiweyiNkosi,Sompisi,Male,1978-09-18,46,Permanent Resident,South Africa,93383781,N/A,N/A,N/A,N/A,N/A,thalentezikhungwini@za.net,001-456-547-1807x707,"18 Clarence Ithafa, Paarl, 1344",Upington,North West,3306,Barrister's clerk,Zulu,N/A
'5907303677022,Sihawukele,Mngadi,Female,1959-07-30,66,Citizen,South Africa,92098909,N/A,N/A,N/A,N/A,N/A,sibusiso16@co.za,304-576-8475x75029,"602 Queen Ithafa, Sasolburg, 7345",iKapa,KwaZulu-Natal,8132,"Psychologist, occupational",Zulu,N/A
'0105083845017,Owethu,Donda,Female,2001-05-08,24,Citizen,South Africa,32632083,N/A,N/A,N/A,N/A,N/A,nomasontomasondo@co.za,(688)587-2767x913,"4908 Adelaide Isitaladi, Upington, 2806",Vereeniging,North West,5622,Pharmacologist,Zulu,N/A
'PR59848425,Thabisa,Magutshwa,Female,1987-12-29,37,Citizen,Zambia,40818900,Retirement Visa,2023-04-25,2033-04-22,PER60299,N/A,rngungunyana@net,829.749.0005x97112,"600 West Indawo, Springs, 5343",Tembisa,Gauteng,6000,Health visitor,Zulu,8
'5212061407026,Bhekisisa,Gina,Female,1952-12-06,72,Citizen,South Africa,63231476,N/A,N/A,N/A,N/A,N/A,mdladlathembile@za.net,345.934.0240x292,"2058 Rivonia Ithafa, Mbombela, 5005",Newcastle,Free State,1557,Quality manager,Zulu,N/A
'9611248004098,Vusumuzi,Hlela,Male,1996-11-24,28,Citizen,South Africa,22260701,N/A,N/A,N/A,N/A,N/A,nomalanga86@za.net,(479)360-7282,"360 Joseph Ithafa, Randfontein, 7979",Benoni,North West,4335,Forest/woodland manager,Zulu,N/A
'4403042173056,Gugu,Mafobo,Female,1944-03-04,81,Temporary Visa,South Africa,29240619,N/A,N/A,N/A,N/A,N/A,dubazanebhekokwakhe@za.net,001-802-968-8252x75551,"27 Nelson Mandela Indawo, Randfontein, 2849",Witbank,Gauteng,3309,"Merchandiser, retail",Zulu,N/A
'4307051577046,Sihawukele,Mthinti,Female,1943-07-05,82,Permanent Resident,South Africa,18956431,N/A,N/A,N/A,N/A,N/A,cdlambula@za.net,001-308-640-7037x789,"4898 Cecil Indlela, Klerksdorp, 1426",Klerksdorp,Northern Cape,6489,Medical illustrator,Zulu,N/A
'9501319282051,Sandile,Nkosi,Male,1995-01-31,30,Citizen,South Africa,63017578,N/A,N/A,N/A,N/A,N/A,nkazimulojele@co.za,224.458.4531,"3789 Adelaide Umgwaqo, Potchefstroom, 5562",Sasolburg,KwaZulu-Natal,9377,Curator,Zulu,N/A
'9304271265064,Thalente,Dludla,Female,1993-04-27,32,Permanent Resident,South Africa,51790756,N/A,N/A,N/A,N/A,N/A,nkazimulo64@co.za,397.587.0525,"35 West Isitaladi, Benoni, 3736",eThekwini,KwaZulu-Natal,4914,"Therapist, art",Zulu,N/A
'7211299467014,Mzamo,Guma,Male,1972-11-29,52,Citizen,South Africa,71748625,N/A,N/A,N/A,N/A,N/A,dumisilephewa@africa.com,379.517.8181,"941 Milner Ithafa, Bloemfontein, 2037",George,Gauteng,3005,Museum/gallery exhibitions officer,Zulu,N/A
'4812248973068,Mandla,Mncwanga,Male,1948-12-24,76,Citizen,South Africa,39964495,N/A,N/A,N/A,N/A,N/A,zinhlegoba@africa.com,965.797.6731x28347,"21 Grey Ithafa, Paarl, 5728",Vanderbijlpark,North West,4959,Software engineer,Zulu,N/A
'0509129668026,Langalibalele,Ntanzi,Male,2005-09-12,20,Citizen,South Africa,89010655,N/A,N/A,N/A,N/A,N/A,mayisethabisa@co.za,001-420-624-7322x0969,"692 Napier Indlela, Uitenhage, 7140",Paarl,North West,4103,Marine scientist,Zulu,N/A
'6702086815039,Mandlakhe,Mnqamu,Male,1967-02-08,58,Permanent Resident,South Africa,28065953,N/A,N/A,N/A,N/A,N/A,nobantu89@za.net,442-214-8959x97052,"462 Short Indawo, Benoni, 7715",Vereeniging,KwaZulu-Natal,5937,Exhibition designer,Zulu,N/A
'9606306654028,Jabulani,Gabela,Male,1996-06-30,29,Citizen,South Africa,90875972,N/A,N/A,N/A,N/A,N/A,thandeka35@africa.com,(332)611-5059,"206 York Umgwaqo, Stellenbosch, 7330",Welkom,Gauteng,3514,Clothing/textile technologist,Zulu,N/A
'5501252506093,Nomalanga,Bantwini,Female,1955-01-25,70,Citizen,South Africa,54497664,N/A,N/A,N/A,N/A,N/A,nozibusiso63@co.za,301.676.8965x982,"59 President Umgwaqo, Krugersdorp, 4045",Stellenbosch,Northern Cape,9009,Broadcast engineer,Zulu,N/A
'4312142864021,Owethu,Gama,Female,1943-12-14,81,Citizen,South Africa,15787510,N/A,N/A,N/A,N/A,N/A,minenhlewasendlunkulu@co.za,001-881-509-8285x3182,"877 Victoria Indawo, Bethlehem, 7761",Centurion,Eastern Cape,7139,"Radiographer, therapeutic",Zulu,N/A
'TV12177,Zenzele,Mkhithi,Male,1995-07-12,30,Citizen,Zambia,87830978,Retirement Visa,2025-05-13,2027-07-18,VIS31177,N/A,mananathembekile@com,(393)225-2183x6297,"7914 High Isitaladi, eThekwini, 7694",uMgungundlovu,North West,1527,Gaffer,Zulu,8
'TV14777,Yasmin,Amaral,Female,1983-12-04,41,Citizen,Mozambique,MO242945,Relative's Visa,2024-10-15,2025-03-05,VIS49557,N/A,nmatias@mozambique.com,(351) 910980022,"Largo Maria da Luz Ponces de Carvalho, 56, 7100-901 Vila Nova de Foz Côa",Lagoa,Eastern Cape,4256-948,Instalador de ar condicionado e de sistemas de refrigeração,Portuguese,20
'6401218065058,Andile,Nomndayi,Male,1964-01-21,61,Citizen,South Africa,94556195,N/A,N/A,N/A,N/A,N/A,thuliswayozakhele@co.za,+1-464-944-3667,"92 Nelson Mandela Indawo, Boksburg, 5360",eGoli,KwaZulu-Natal,9432,Clinical embryologist,Zulu,N/A
'0210281275020,Nonhlanhla,Mvuyana,Female,2002-10-28,22,Citizen,South Africa,38064831,N/A,N/A,N/A,N/A,N/A,dumisani33@africa.com,944-762-3935x33924,"579 Thomas Indlela, Thohoyandou, 2685",Krugersdorp,Free State,3257,Museum/gallery curator,Zulu,N/A
'TV28518,Théophile,Paris,Male,1990-12-25,34,Citizen,United Kingdom,380774945,Study Visa,2025-07-09,2027-07-09,VIS74036,N/A,henri38@uk.com,+33 6 79 15 25 25,"21, rue de Laroche, 60654 Vincent",Valettedan,Western Cape,06876,documentaliste,French,8
'5911037636083,Sandile,Mabika,Male,1959-11-03,65,Citizen,South Africa,89920187,N/A,N/A,N/A,N/A,N/A,nokulungancwane@co.za,264-381-3391,"97 Somerset Isitaladi, Benoni, 6714",Potchefstroom,Northern Cape,5492,"Engineer, technical sales",Zulu,N/A
'PR82098732,Sibongile,Nyembezi,Female,1990-10-04,34,Citizen,Ethiopia,24848576,Retirement Visa,2024-08-14,2034-08-12,PER41463,N/A,mnqobi34@net,+1-210-310-6257x2618,"6890 Somerset Umgwaqo, Mahikeng, 4371",iBhayi,Mpumalanga,4041,"Lecturer, higher education",Zulu,7
'AS146837,Silondile,Khaphela,Female,1993-08-04,32,Temporary Visa,Nigeria,N2245389,Asylum Seeker Permit,2022-11-05,2024-11-04,ASP25560,Application Submitted,vusumuzixolo@nigeria.com,891.911.4517x799,"14 Albertina Sisulu Indawo, Witbank, 4626",Rustenburg,Limpopo,8910,Press photographer,Zulu,13
'6406196659058,Bandile,Njinji,Male,1964-06-19,61,Citizen,South Africa,35181858,N/A,N/A,N/A,N/A,N/A,wmanana@co.za,001-396-580-9684x07281,"104 King Isitaladi, eGoli, 2079",Musina,Northern Cape,8424,Pension scheme manager,Zulu,N/A
'AS184972,Roger,Lagarde,Male,1994-10-05,30,Citizen,France,936820634,Asylum Seeker Permit,2024-06-05,2026-06-05,ASP27672,Appeal Pending,renebourdon@fr,02 22 45 30 58,"3, avenue Garnier, 78659 Lenoir",Sainte Alexandria-les-Bains,North West,72807,conducteur opérateur opératrice de scierie,French,0
'PR87270280,सरस्वती,शर्मा,Female,1973-07-01,52,Citizen,India,92783753,Business Visa,2024-03-28,2034-03-26,PER15586,N/A,priyaa39@co.in,07985 311913,"0/3 अहलूवालिया, अहमदाबाद 031090",मोकोकचुंग,Western Cape,320991,Health and safety adviser,Hindi,0
'TV70877,दर्शना,सेनगुप्ता,Female,2000-05-07,25,Citizen,India,16383185,Corporate Visa,2023-03-04,2025-11-09,VIS11382,N/A,gkpuur@india.com,01465606935,"0 प्रताप सुब्रमण्यम, करना 204189",दालखोला,North West,580240,Systems analyst,Hindi,20
'7902055249047,Sibusiso,Bhengu,Male,1979-02-05,46,Citizen,South Africa,44886258,N/A,N/A,N/A,N/A,N/A,gamedesiyabonga@africa.com,688.658.8185,"8729 Joseph Indlela, Randfontein, 6749",Thohoyandou,Western Cape,3108,Geoscientist,Zulu,N/A
'9109079821048,Lwandile,Lutholoni,Male,1991-09-07,34,Citizen,South Africa,71578312,N/A,N/A,N/A,N/A,N/A,londisizwethenjwayo@za.net,970.381.4518x717,"627 Charles Umgwaqo, Middelburg, 1327",Potchefstroom,Free State,8405,Retail manager,Zulu,N/A
'PR77130545,Thabisa,Mzolo,Female,1971-06-13,54,Citizen,Botswana,BO142660,Work Visa,2023-08-06,2033-08-03,PER86916,N/A,nomusa45@net,299-218-7059,"8039 Elizabeth Isitaladi, Potchefstroom, 6576",Stellenbosch,North West,1700,"Designer, graphic",Zulu,4
'9812181408059,Nomcebo,Phungula,Female,1998-12-18,26,Citizen,South Africa,50749069,N/A,N/A,N/A,N/A,N/A,bhekanincala@co.za,001-702-586-0354x64200,"24 Gandhi Indlela, Vereeniging, 2196",iKapa,KwaZulu-Natal,9768,Magazine journalist,Zulu,N/A
'TV39050,Pierre,Guérin,Male,2000-08-05,25,Citizen,United Kingdom,685018479,Study Visa,2025-05-01,2025-09-16,VIS28035,N/A,fda-costa@co.uk,+33 3 61 69 07 69,"802, rue François Weiss, 40449 Brunet-sur-Laporte",Besson,Free State,90963,secrétaire médical,French,12
'TV90902,Thalente,Mnquhe,Female,1976-08-07,49,Citizen,Lesotho,82580019,Critical Skills Visa,2022-09-29,2024-07-10,VIS88066,N/A,jabulani79@org,(725)629-9495x597,"713 Main Isitaladi, Thohoyandou, 5124",Newcastle,Gauteng,4468,Outdoor activities/education manager,Zulu,7
'TV80012,Margaret,Legros,Female,1991-03-06,34,Temporary Visa,United States,172028273,Corporate Visa,2022-09-18,2023-09-21,VIS72222,N/A,mtanguy@com,03 22 61 92 90,"11, chemin Guyon, 57809 Pascal",Guillon,KwaZulu-Natal,17814,gérant de restauration collective,French,6
'8302086466006,Mandlakhe,Amahle,Male,1983-02-08,42,Citizen,South Africa,99178997,N/A,N/A,N/A,N/A,N/A,owethu53@co.za,519-664-6713x74404,"644 Prince Indlela, iKapa, 3349",Boksburg,Limpopo,7625,Video editor,Zulu,N/A
'8907153710041,Bhekizizwe,Mzoneli,Female,1989-07-15,36,Citizen,South Africa,12092107,N/A,N/A,N/A,N/A,N/A,lubelonobantu@za.net,441.470.9212x68881,"875 Churchill Indlela, Newcastle, 5463",Newcastle,KwaZulu-Natal,4341,Photographer,Zulu,N/A
'8105172033061,Bhekisisa,Nyanda,Female,1981-05-17,44,Temporary Visa,South Africa,46977823,N/A,N/A,N/A,N/A,N/A,nokulungamanzini@za.net,+1-597-801-1766,"72 High Umgwaqo, Bloemfontein, 9346",Mahikeng,Free State,3327,"Editor, magazine features",Zulu,N/A
'7204290334087,Nothando,Hlela,Female,1972-04-29,53,Citizen,South Africa,25913077,N/A,N/A,N/A,N/A,N/A,igcwensa@co.za,374.445.3185,"507 Elizabeth Umgwaqo, Middelburg, 2846",Soweto,Limpopo,7350,"Restaurant manager, fast food",Zulu,N/A
'8911023225080,Thandeka,Makhedama,Female,1989-11-02,35,Citizen,South Africa,93823493,N/A,N/A,N/A,N/A,N/A,lmagagula@africa.com,001-390-941-8957x92356,"31 Main Isitaladi, Newcastle, 8597",Vereeniging,North West,6048,IT sales professional,Zulu,N/A
'5506016979010,SimphiweyiNkosi,Mafobo,Male,1955-06-01,70,Citizen,South Africa,96788647,N/A,N/A,N/A,N/A,N/A,thuthukile61@co.za,232-368-0931x723,"1784 Commissioner Indlela, Paarl, 3435",Sasolburg,Free State,1783,Games developer,Zulu,N/A
'6303296619098,Vusumuzi,Nxamalala,Male,1963-03-29,62,Citizen,South Africa,77579754,N/A,N/A,N/A,N/A,N/A,ymtumaseli@africa.com,001-423-979-6449x809,"70 Smith Indlela, Welkom, 5287",Newcastle,Mpumalanga,2791,Magazine features editor,Zulu,N/A
'6403086378070,Lwandile,Nkosi,Male,1964-03-08,61,Citizen,South Africa,81186421,N/A,N/A,N/A,N/A,N/A,pkhaphela@za.net,(444)766-6782x396,"417 Milner Umgwaqo, Newcastle, 7060",Uitenhage,KwaZulu-Natal,3725,Research scientist (medical),Zulu,N/A
'8004051992085,Nobuhle,Vumisa,Female,1980-04-05,45,Citizen,South Africa,83268282,N/A,N/A,N/A,N/A,N/A,bhekanidinangwe@za.net,6805103243,"786 Voortrekker Isitaladi, uMgungundlovu, 1709",Newcastle,Northern Cape,5184,Bookseller,Zulu,N/A
'9401161852013,Nonjabulo,Delwayo,Female,1994-01-16,31,Citizen,South Africa,99134212,N/A,N/A,N/A,N/A,N/A,dmboyisa@za.net,5728255700,"82 Oxford Umgwaqo, Vanderbijlpark, 3083",Uitenhage,Gauteng,9228,Jewellery designer,Zulu,N/A
'7102266498060,Luyanda,Mbanjwa,Male,1971-02-26,54,Citizen,South Africa,72236734,N/A,N/A,N/A,N/A,N/A,thalentedlodlo@za.net,259-358-1594,"912 Thomas Ithafa, Stellenbosch, 7883",uMgungundlovu,Limpopo,8879,Hospital pharmacist,Zulu,N/A
'TV19054,Mthokozisi,Madondo,Male,1999-02-26,26,Temporary Visa,Lesotho,78800812,Retirement Visa,2025-01-09,2026-07-06,VIS37350,N/A,mshiyanesibonelo@org,592-932-6010x10229,"3494 Churchill Isitaladi, Rustenburg, 5848",Tembisa,Mpumalanga,9604,Location manager,Zulu,3
'6011194150079,Nomagugu,Mlangatshe,Female,1960-11-19,64,Permanent Resident,South Africa,57782506,N/A,N/A,N/A,N/A,N/A,xsithole@co.za,+1-290-446-2530x996,"425 Oxford Isitaladi, Potchefstroom, 9559",Middelburg,Northern Cape,7543,Magazine features editor,Zulu,N/A
'9702151204084,Bhekisisa,Siyaya,Female,1997-02-15,28,Citizen,South Africa,45890718,N/A,N/A,N/A,N/A,N/A,sibongilexaba@co.za,424.625.9400,"17 Prince Isitaladi, uMgungundlovu, 9514",Uitenhage,Limpopo,6526,Higher education careers adviser,Zulu,N/A
'6804030290065,Zenzile,Msani,Female,1968-04-03,57,Temporary Visa,South Africa,43238578,N/A,N/A,N/A,N/A,N/A,makhulukhulubhekani@co.za,249.792.7249x6612,"4807 George Umgwaqo, Mbombela, 1342",Vereeniging,Gauteng,3672,Art gallery manager,Zulu,N/A
'TV15782,Aurore,Baron,Female,2005-08-26,20,Citizen,France,575499753,Relative's Visa,2023-01-20,2025-08-21,VIS99780,N/A,adeleremy@fr,0443641349,"chemin Marine Lacroix, 77551 Louis-sur-Verdier",Fontaine,Limpopo,97274,médecin spécialiste,French,11
'4606243262092,Bhekizizwe,Nzima,Female,1946-06-24,79,Citizen,South Africa,56263614,N/A,N/A,N/A,N/A,N/A,nomthandazonxamalala@africa.com,+1-292-568-3926x762,"1772 James Isitaladi, Centurion, 6534",Middelburg,Free State,3907,Hydrographic surveyor,Zulu,N/A
'7105218139057,Thalente,Duma,Male,1971-05-21,54,Citizen,South Africa,16868354,N/A,N/A,N/A,N/A,N/A,shabanethuthukile@africa.com,973-915-5104x2045,"87 Napier Isitaladi, Soweto, 7034",Centurion,North West,4210,Insurance broker,Zulu,N/A
'7712259733098,Sphiwe,Gwija,Male,1977-12-25,47,Temporary Visa,South Africa,92477078,N/A,N/A,N/A,N/A,N/A,mabuyanobantu@za.net,+1-800-365-7832x591,"73 Edward Indawo, Klerksdorp, 6922",Thohoyandou,KwaZulu-Natal,5132,Armed forces training and education officer,Zulu,N/A
'4305111784008,Khanyisile,Shandu,Female,1943-05-11,82,Temporary Visa,South Africa,19695687,N/A,N/A,N/A,N/A,N/A,bloseandile@za.net,355-354-4425,"8127 Prince Indlela, Potchefstroom, 3906",Mahikeng,Free State,3881,Logistics and distribution manager,Zulu,N/A
'TV10173,Sihawukele,Msuthu,Female,1981-07-18,44,Citizen,Malawi,39209899,Study Visa,2024-04-08,2025-07-03,VIS95341,N/A,musa03@com,+1-420-355-5237x75746,"3926 Thomas Isitaladi, Soweto, 7376",Newcastle,Limpopo,5380,Forensic scientist,Zulu,11
'8912237623010,Thando,Jamile,Male,1989-12-23,35,Permanent Resident,South Africa,65382627,N/A,N/A,N/A,N/A,N/A,silondilemcusi@africa.com,+1-946-318-5264x237,"533 James Indlela, Paarl, 7986",Mahikeng,Western Cape,8680,"Surveyor, mining",Zulu,N/A
'PR99124418,Nomagugu,Mnangwe,Female,2003-04-11,22,Citizen,Zimbabwe,ZI482105,Business Visa,2023-02-17,2033-02-14,PER41675,N/A,mandlamacingwane@zimbabwe.com,+1-708-396-7477x427,"9055 High Isitaladi, Bloemfontein, 3167",Musina,Eastern Cape,2214,"Administrator, Civil Service",Zulu,19
