ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'PR67866983,玉,陈,Female,1977-10-20,47,Citizen,China,60670425,Retirement Visa,2025-07-13,2035-07-11,PER15622,N/A,xia39@china.com,15753833137,湖北省晨县上街刘路f座 241043,淑华市,Western Cape,343240,活动执行,Mandarin,17
'4011217378002,Mandlakhe,Mathenjwa,Male,1940-11-21,84,Citizen,South Africa,42079798,N/A,N/A,N/A,N/A,N/A,nqobizitha63@africa.com,604.207.7800x4899,"874 Cecil Umgwaqo, Upington, 4494",Bloemfontein,Mpumalanga,3626,Midwife,Zulu,N/A
'7311042144076,Amahle,Makhoba,Female,1973-11-04,51,Citizen,South Africa,95149921,N/A,N/A,N/A,N/A,N/A,zinhle33@africa.com,306.925.5868x5724,"8570 Short Isitaladi, Chatsworth, 8051",Bloemfontein,Limpopo,5324,Proofreader,Zulu,N/A
'4311125491067,S'fiso,Mphemba,Male,1943-11-12,81,Citizen,South Africa,37814411,N/A,N/A,N/A,N/A,N/A,khulusesihawukele@africa.com,692.656.0501x64401,"680 Albertina Sisulu Indawo, Bloemfontein, 6569",eThekwini,Gauteng,3976,"Editor, film/video",Zulu,N/A
'PR36380758,Mauro,Leal,Male,2001-08-17,24,Citizen,Mozambique,MO630867,Retirement Visa,2023-08-23,2033-08-20,PER61853,N/A,rita95@co.mz,(351) 967 666 782,"Rua Gabriel Lima, 17, 1221-787 Aveiro",Valongo,Northern Cape,6892-294,Espalhador de betuminosos,Portuguese,16
'8601288366011,Lungile,Hlomuka,Male,1986-01-28,39,Citizen,South Africa,60378623,N/A,N/A,N/A,N/A,N/A,dsiyaya@za.net,(403)355-1828,"984 Elizabeth Ithafa, Rustenburg, 7984",iKapa,Western Cape,9790,Geophysicist/field seismologist,Zulu,N/A
'TV89346,Luyanda,Thela,Male,1976-12-14,48,Citizen,Lesotho,24044175,Corporate Visa,2024-01-13,2026-05-05,VIS22010,N/A,ebhejelibomvu@org,493.295.2816x53428,"64 King Indlela, Kathu, 2533",eGoli,Free State,9936,"Secretary, company",Zulu,13
'6412163364077,Zakhele,Gwala,Female,1964-12-16,60,Permanent Resident,South Africa,23743252,N/A,N/A,N/A,N/A,N/A,fakudenokulunga@africa.com,724.495.3570,"51 Stanley Indawo, Upington, 3004",Krugersdorp,Limpopo,4022,"Geologist, engineering",Zulu,N/A
'PR69879585,Dumisani,Zikhungwini,Female,2005-02-24,20,Citizen,Nigeria,N1262735,Work Visa,2024-06-14,2034-06-12,PER11829,N/A,esibaya@com.ng,361-545-3305x633,"12 Grey Indlela, iBhayi, 8939",Springs,Gauteng,5004,Facilities manager,Zulu,13
'7702031888025,Nokulunga,Mbonambi,Female,1977-02-03,48,Permanent Resident,South Africa,98568377,N/A,N/A,N/A,N/A,N/A,madinjabulo@co.za,575-203-9375,"75 Main Ithafa, eThekwini, 5525",Vanderbijlpark,KwaZulu-Natal,4737,Soil scientist,Zulu,N/A
'9612213454061,Thalente,Kholose,Female,1996-12-21,28,Citizen,South Africa,51147318,N/A,N/A,N/A,N/A,N/A,mthokozisi37@africa.com,+1-501-244-6920x99252,"94 Oxford Indawo, Upington, 3879",Thohoyandou,Gauteng,6117,Ranger/warden,Zulu,N/A
'PR89517756,Colette,Leduc,Female,1975-09-20,49,Citizen,United States,130484576,Work Visa,2022-09-26,2032-09-23,PER66763,N/A,blincatherine@com,+33 5 46 21 04 94,"132, chemin Adèle Brun, 04459 Bonnet-sur-Mer",Payet-les-Bains,Limpopo,51335,conseiller en génétique,French,1
'PR26674153,Busisiwe,Duma,Female,1985-05-10,40,Citizen,Eswatini,88233068,Work Visa,2024-08-30,2034-08-28,PER38168,N/A,bhekisisachagwe@net,439.476.5114x703,"1225 Long Isitaladi, Middelburg, 3603",Springs,KwaZulu-Natal,8666,Immunologist,Zulu,1
'7102191219071,Olwethu,Khawula,Female,1971-02-19,54,Citizen,South Africa,36222629,N/A,N/A,N/A,N/A,N/A,thandekakhuzwayo@africa.com,847-763-3122x007,"7151 Edward Ithafa, Welkom, 8054",Klerksdorp,Free State,3615,"Designer, textile",Zulu,N/A
'5206106850012,Lungile,Thela,Male,1952-06-10,73,Citizen,South Africa,94986115,N/A,N/A,N/A,N/A,N/A,zenzele48@africa.com,+1-805-532-0753x435,"3065 Adelaide Indawo, Stellenbosch, 7304",Stellenbosch,North West,1032,Land,Zulu,N/A
'PR85480104,Sandile,Thobeni,Male,2000-07-03,25,Citizen,Ghana,G4743429,Study Visa,2024-01-26,2034-01-23,PER27176,N/A,lungile52@com.gh,+1-906-761-8893,"540 Frere Ithafa, Rustenburg, 4937",Potchefstroom,Mpumalanga,8213,Quarry manager,Zulu,11
'7007033989092,Nozibusiso,Dlakadla,Female,1970-07-03,55,Citizen,South Africa,42814977,N/A,N/A,N/A,N/A,N/A,tduyaza@africa.com,001-718-917-2448x589,"5798 Clarence Isitaladi, Potchefstroom, 4633",Vanderbijlpark,North West,4343,Armed forces technical officer,Zulu,N/A
'4102174185027,Thandazile,Bikelwayo,Female,1941-02-17,84,Citizen,South Africa,74169873,N/A,N/A,N/A,N/A,N/A,ifanisa@za.net,581-315-1776,"7148 Edward Umgwaqo, Bloemfontein, 9948",Vereeniging,Gauteng,8681,"Engineer, chemical",Zulu,N/A
'PR76287253,Thierry,Guillaume,Male,1978-05-09,47,Citizen,United States,164720448,Study Visa,2024-11-19,2034-11-17,PER93610,N/A,zsalmon@com,05 53 45 85 49,"320, avenue Auguste Barbe, 97260 Laroche",Saint Charles,KwaZulu-Natal,06776,documentaliste,French,12
'4607040123006,Nkazimulo,Mhlabandlovu,Female,1946-07-04,79,Temporary Visa,South Africa,50417536,N/A,N/A,N/A,N/A,N/A,nyembezibhekizizwe@co.za,915.954.3130,"60 Rivonia Ithafa, Kimberley, 4016",Stellenbosch,KwaZulu-Natal,3413,"Engineer, technical sales",Zulu,N/A
'PR59475674,Nonhlanhla,Sibaya,Female,1999-08-10,26,Citizen,Zambia,70557141,Study Visa,2023-08-21,2033-08-18,PER21051,N/A,lungilemcambe@com,(839)471-1665x793,"138 Short Umgwaqo, Mahikeng, 9831",Springs,Free State,9856,"Editor, commissioning",Zulu,7
'7706190786061,Sibongile,Mkhithi,Female,1977-06-19,48,Citizen,South Africa,74567165,N/A,N/A,N/A,N/A,N/A,lwandile39@africa.com,001-807-535-0564x618,"327 High Indawo, Vereeniging, 2535",eGoli,KwaZulu-Natal,1764,Tax inspector,Zulu,N/A
'TV88510,Bhekokwakhe,Bele,Female,1984-07-09,41,Citizen,Malawi,40726819,Retirement Visa,2024-04-24,2025-02-20,VIS96061,N/A,nqobizithamkhungo@org,726-593-5637x7818,"647 Napier Ithafa, Middelburg, 8020",Vanderbijlpark,Limpopo,1273,"Engineer, building services",Zulu,1
'9710185713067,Mthokozisi,Xala,Male,1997-10-18,27,Citizen,South Africa,80344367,N/A,N/A,N/A,N/A,N/A,xabanomasonto@africa.com,344.577.0897,"44 Thomas Indlela, eGoli, 3917",Uitenhage,Free State,8886,Clinical cytogeneticist,Zulu,N/A
'7201076093096,Musa,Mapholoba,Male,1972-01-07,53,Citizen,South Africa,91136589,N/A,N/A,N/A,N/A,N/A,gobhozinomagugu@za.net,+1-989-280-6253x8608,"65 Napier Ithafa, Vanderbijlpark, 3457",iKapa,Mpumalanga,7397,Recruitment consultant,Zulu,N/A
'PR93326002,Zenzile,Xulu,Female,1988-09-27,36,Citizen,Zimbabwe,ZI339689,Study Visa,2024-05-07,2034-05-05,PER31531,N/A,mzimeladumisile@co.zw,480.391.7389x349,"664 Edward Indawo, Bloemfontein, 1799",Vereeniging,North West,1913,Insurance underwriter,Zulu,19
'PR18040801,Audrey,Laurent,Female,1997-07-16,28,Citizen,United States,688993551,Critical Skills Visa,2024-07-07,2034-07-05,PER80626,N/A,marysecosta@com,0247891130,"rue de Pichon, 97636 Royerboeuf",Saint Luc,Western Cape,20403,ingénieur efficacité énergétique du bâtiment,French,13
'6806255289080,Minenhle,Khomo,Male,1968-06-25,57,Citizen,South Africa,37072338,N/A,N/A,N/A,N/A,N/A,eanele@africa.com,001-774-959-6426x8411,"192 George Indawo, Sasolburg, 5625",Vanderbijlpark,Northern Cape,6297,Maintenance engineer,Zulu,N/A
'7305267183083,Zenzele,Maphumulo,Male,1973-05-26,52,Citizen,South Africa,30981776,N/A,N/A,N/A,N/A,N/A,siphesihle82@africa.com,8104242656,"76 Stanley Umgwaqo, Mahikeng, 1864",Rustenburg,Western Cape,6482,"Education officer, museum",Zulu,N/A
'PR96737373,Musa,Ntenga,Male,1986-08-26,39,Citizen,Eswatini,46404316,Study Visa,2023-05-22,2033-05-19,PER22096,N/A,dkhukhuza@net,001-734-462-8993x62650,"2485 High Isitaladi, Polokwane, 6261",iKapa,North West,6535,Telecommunications researcher,Zulu,14
'PR68908611,Nonhlanhla,Hlophe,Female,2004-05-22,21,Temporary Visa,Somalia,10744704,Relative's Visa,2024-02-24,2034-02-21,PER65191,N/A,thabisile66@com,001-915-933-6249x13848,"14 Grey Isitaladi, eGoli, 5039",Mahikeng,Eastern Cape,1622,"Physicist, medical",Zulu,6
'TV66003,Gerhardt,Carsten,Male,1975-12-21,49,Citizen,Germany,509542539,Critical Skills Visa,2023-01-31,2025-09-28,VIS58405,N/A,ramon04@germany.com,(06494) 24128,"Anneli-Linke-Allee 23-72, 95115 Regen",Wesel,Free State,38564,Beamter,German,5
'4002179381011,Mthokozisi,Bhovungana,Male,1940-02-17,85,Citizen,South Africa,17124446,N/A,N/A,N/A,N/A,N/A,mayiselasandile@za.net,695.474.6146x01950,"261 York Ithafa, Newcastle, 6867",Randfontein,Limpopo,2882,"Presenter, broadcasting",Zulu,N/A
'4703075875027,Thando,Gina,Male,1947-03-07,78,Citizen,South Africa,72395035,N/A,N/A,N/A,N/A,N/A,musavabaza@africa.com,001-656-405-9731x0447,"5002 Smith Indlela, Rustenburg, 6071",Kimberley,Limpopo,9674,Exhibition designer,Zulu,N/A
'9206192827072,Busisiwe,Dlamdaka,Female,1992-06-19,33,Temporary Visa,South Africa,25987337,N/A,N/A,N/A,N/A,N/A,owethu28@africa.com,(623)601-7811,"774 Oxford Indawo, Tembisa, 9933",Vanderbijlpark,Eastern Cape,5747,"Research officer, government",Zulu,N/A
'9005272515071,Khanyisile,Ngungunyana,Female,1990-05-27,35,Permanent Resident,South Africa,72189535,N/A,N/A,N/A,N/A,N/A,usokhulu@co.za,219-987-8600x0078,"631 Long Indawo, Musina, 5095",Kathu,Mpumalanga,5040,Town planner,Zulu,N/A
'5108060364056,Amahle,Nyokayebululu,Female,1951-08-06,74,Citizen,South Africa,33352718,N/A,N/A,N/A,N/A,N/A,qgubhela@za.net,951.231.7305,"241 Joseph Indlela, Randfontein, 3165",iKapa,Limpopo,1423,Applications developer,Zulu,N/A
'5501185520096,Bandile,Mzobe,Male,1955-01-18,70,Citizen,South Africa,35587243,N/A,N/A,N/A,N/A,N/A,siyabongadelwayo@co.za,485.719.5471x0921,"46 Frere Indawo, Uitenhage, 7571",Mbombela,KwaZulu-Natal,5944,"Restaurant manager, fast food",Zulu,N/A
'5504241094049,Thabisa,Jamile,Female,1955-04-24,70,Citizen,South Africa,68451795,N/A,N/A,N/A,N/A,N/A,zenzile01@co.za,921-296-4360,"77 Cecil Umgwaqo, Randfontein, 7489",Kathu,KwaZulu-Natal,3007,Warden/ranger,Zulu,N/A
'PR34089725,Michel,Pruvost,Male,1978-05-06,47,Permanent Resident,Democratic Republic of Congo,60360323,Work Visa,2024-11-07,2034-11-05,PER65046,N/A,zoechauveau@com,+33 2 53 23 17 13,"471, rue Élodie Morel, 38368 Sainte Marcel",Bourgeois,Eastern Cape,76702,orthoprothésiste,French,5
'8208135351022,Luyanda,Tukane,Male,1982-08-13,43,Citizen,South Africa,82341780,N/A,N/A,N/A,N/A,N/A,dumisilenhleko@co.za,553.445.1334,"1948 Oxford Isitaladi, Boksburg, 4699",Kimberley,Northern Cape,9757,"Accountant, chartered",Zulu,N/A
'5105207022034,Mandla,Nonkululeko,Male,1951-05-20,74,Permanent Resident,South Africa,81443674,N/A,N/A,N/A,N/A,N/A,luyandamboyisa@africa.com,(295)879-3435x678,"389 Victoria Isitaladi, iBhayi, 4970",Welkom,KwaZulu-Natal,9044,Recycling officer,Zulu,N/A
'4511278828032,Bhekani,Mdlanyoka,Male,1945-11-27,79,Citizen,South Africa,91405607,N/A,N/A,N/A,N/A,N/A,ntombelathembeka@za.net,001-850-304-8236x925,"36 Cecil Ithafa, Stellenbosch, 5296",iKapa,Mpumalanga,1210,Wellsite geologist,Zulu,N/A
'4110260056054,Thandazile,Gcwensa,Female,1941-10-26,83,Citizen,South Africa,99668035,N/A,N/A,N/A,N/A,N/A,zibuyilemusi@za.net,869-952-6385x03756,"89 Paul Kruger Indawo, Paarl, 7216",Uitenhage,North West,2598,Academic librarian,Zulu,N/A
'AS942455,Hans-Wilhelm,Hahn,Male,2000-06-26,25,Citizen,Germany,967788717,Asylum Seeker Permit,2025-02-22,2027-02-22,ASP90183,Under Review,enver90@germany.com,04584613992,"Kruschwitzstraße 249, 98048 Aschaffenburg",Burgdorf,Eastern Cape,62515,Arzt,German,11
'5806048688028,Mthokozisi,Mabhodla,Male,1958-06-04,67,Citizen,South Africa,82155490,N/A,N/A,N/A,N/A,N/A,dlabanedumisani@africa.com,+1-732-384-1008x98407,"589 Long Umgwaqo, Bethlehem, 1101",Mahikeng,Mpumalanga,5307,Oceanographer,Zulu,N/A
'TV71273,Mandlakhe,Siyaya,Male,2000-02-19,25,Citizen,Zambia,83937350,Work Visa,2023-01-11,2024-02-26,VIS55807,N/A,snonduma@org,001-615-970-0952,"7174 West Ithafa, Stellenbosch, 9494",Uitenhage,North West,4065,"Editor, commissioning",Zulu,10
'PR84177704,S'fiso,Mpofana,Male,1979-10-26,45,Permanent Resident,Tanzania,25171699,Business Visa,2025-04-29,2035-04-27,PER89801,N/A,mzamo15@org,647.449.0826x33226,"6077 Nelson Mandela Indlela, Polokwane, 7434",Vereeniging,Northern Cape,1500,Clinical cytogeneticist,Zulu,5
'6409179718062,Lungile,Mncube,Male,1964-09-17,60,Citizen,South Africa,77780177,N/A,N/A,N/A,N/A,N/A,sfiso01@co.za,001-545-836-3818x758,"891 Thomas Umgwaqo, Rustenburg, 3803",Newcastle,Free State,6364,Database administrator,Zulu,N/A
'6701173436046,Khanyisile,Gugushe,Female,1967-01-17,58,Permanent Resident,South Africa,27628523,N/A,N/A,N/A,N/A,N/A,hbayeni@africa.com,9093576012,"7308 Clarence Isitaladi, Mahikeng, 9924",Krugersdorp,Limpopo,5952,"Conservation officer, historic buildings",Zulu,N/A
'4601165476053,Vusumuzi,Nontanda,Male,1946-01-16,79,Citizen,South Africa,75119101,N/A,N/A,N/A,N/A,N/A,andilemazibuko@co.za,5702840515,"4836 Walter Sisulu Indlela, Potchefstroom, 9859",Polokwane,Eastern Cape,2133,Microbiologist,Zulu,N/A
'6307040665006,Londisizwe,Mahlinza,Female,1963-07-04,62,Citizen,South Africa,83410402,N/A,N/A,N/A,N/A,N/A,mahulubemandlakhe@co.za,001-341-302-5215,"252 High Umgwaqo, Newcastle, 2436",eThekwini,Western Cape,9473,Television camera operator,Zulu,N/A
'6204087082009,Mlungisi,Gebhezi,Male,1962-04-08,63,Citizen,South Africa,79863166,N/A,N/A,N/A,N/A,N/A,londiwemadiba@africa.com,+1-208-262-6600x843,"250 Short Indlela, Polokwane, 8571",Bethlehem,KwaZulu-Natal,7684,"Lighting technician, broadcasting/film/video",Zulu,N/A
'6108219759056,Njabulo,Sijadu,Male,1961-08-21,64,Citizen,South Africa,90236385,N/A,N/A,N/A,N/A,N/A,nothando72@co.za,9636065395,"893 Oxford Indlela, Kathu, 9100",Vanderbijlpark,Western Cape,7783,Hydrogeologist,Zulu,N/A
'4408049435006,Mthokozisi,Sikhakhane,Male,1944-08-04,81,Citizen,South Africa,72017985,N/A,N/A,N/A,N/A,N/A,mandlampofana@africa.com,692-272-2881x22845,"19 Clarence Ithafa, Mbombela, 2258",Thohoyandou,Eastern Cape,5564,Production engineer,Zulu,N/A
'9408228874045,Sibusiso,Dubazane,Male,1994-08-22,31,Citizen,South Africa,29848941,N/A,N/A,N/A,N/A,N/A,dludlubandile@co.za,(819)605-4850x717,"77 Albertina Sisulu Indawo, iKapa, 6616",Sasolburg,Gauteng,9380,Web designer,Zulu,N/A
'9109286387016,Njabulo,Gazu,Male,1991-09-28,33,Citizen,South Africa,58367689,N/A,N/A,N/A,N/A,N/A,mkhonzanozizwe@africa.com,+1-443-723-6696x6219,"503 King Isitaladi, Tembisa, 3527",Vanderbijlpark,Gauteng,2961,Purchasing manager,Zulu,N/A
'TV37575,Christiane,Bonnet,Female,1998-10-08,26,Temporary Visa,Democratic Republic of Congo,51595175,Corporate Visa,2025-03-11,2026-01-13,VIS41176,N/A,yalexandre@org,+33 (0)5 24 62 56 67,"65, boulevard de Brunet, 80831 Guillon-sur-Besson",Hardy,Eastern Cape,88405,aquaculteur,French,10
'5509032723098,Thembeka,Sikhunyana,Female,1955-09-03,70,Citizen,South Africa,37613368,N/A,N/A,N/A,N/A,N/A,ndumiso58@africa.com,200.555.1076x91356,"60 Stanley Indlela, Musina, 9789",Newcastle,Northern Cape,9846,Diplomatic Services operational officer,Zulu,N/A
'TV19168,Mlungisi,Mathwasa,Male,1982-09-02,43,Citizen,Zambia,87883046,Retirement Visa,2023-12-18,2026-03-31,VIS76986,N/A,sithembiso61@net,(971)852-6243x56853,"5107 Oxford Isitaladi, Mbombela, 9275",George,Gauteng,1633,Barrister's clerk,Zulu,20
'6405120303062,Thembeka,Mboko,Female,1964-05-12,61,Citizen,South Africa,57562096,N/A,N/A,N/A,N/A,N/A,bmalevu@co.za,484-255-5921,"6628 Prince Indawo, Boksburg, 3183",Mbombela,Gauteng,7986,Catering manager,Zulu,N/A
'8612219631047,Thalente,Mvelase,Male,1986-12-21,38,Citizen,South Africa,21029582,N/A,N/A,N/A,N/A,N/A,thabisa58@co.za,506.499.5166,"9909 Main Isitaladi, Middelburg, 2981",Welkom,Western Cape,4241,"Surveyor, building control",Zulu,N/A
'0307284627084,Olwethu,Ngema,Female,2003-07-28,22,Citizen,South Africa,70134409,N/A,N/A,N/A,N/A,N/A,isoduba@africa.com,+1-315-739-1707,"97 Main Indawo, Newcastle, 9764",Middelburg,Mpumalanga,8329,Tax inspector,Zulu,N/A
'8810140329097,Bhekisisa,Somboni,Female,1988-10-14,36,Citizen,South Africa,24800754,N/A,N/A,N/A,N/A,N/A,nomcebo35@za.net,001-496-512-4600,"8862 Napier Umgwaqo, Paarl, 5691",Kimberley,North West,5349,Museum/gallery curator,Zulu,N/A
'5401230147064,Busisiwe,Nxamalala,Female,1954-01-23,71,Citizen,South Africa,74378190,N/A,N/A,N/A,N/A,N/A,gwanyananobuhle@africa.com,465-861-9947,"3818 Short Indawo, Centurion, 7027",eGoli,Mpumalanga,5585,"Accountant, chartered management",Zulu,N/A
'6902026490026,Zenzele,Mbhense,Male,1969-02-02,56,Citizen,South Africa,21702954,N/A,N/A,N/A,N/A,N/A,makhayenomcebo@co.za,731.951.1326,"76 Gandhi Indawo, eThekwini, 9143",George,Limpopo,3142,Naval architect,Zulu,N/A
'PR99925739,萍,李,Female,1971-10-22,53,Temporary Visa,China,86815013,Retirement Visa,2022-11-21,2032-11-18,PER83440,N/A,changjun@com.cn,15503213986,云南省海门县清城永安路d座 844831,霞县,Eastern Cape,289969,收货员,Mandarin,1
'PR78242472,S'fiso,Mlangatshe,Male,1983-12-07,41,Citizen,Kenya,K3905469,Work Visa,2024-11-13,2034-11-11,PER93553,N/A,nhlanhla28@kenya.com,865.895.2003x383,"5102 George Ithafa, Centurion, 4374",Boksburg,Limpopo,7936,Neurosurgeon,Zulu,8
'9206036830086,S'fiso,Maseko,Male,1992-06-03,33,Citizen,South Africa,67478399,N/A,N/A,N/A,N/A,N/A,imthanti@co.za,(873)681-8941,"682 Grey Isitaladi, eGoli, 2939",eGoli,Free State,5010,Jewellery designer,Zulu,N/A
'6302176389027,Mzamo,Andile,Male,1963-02-17,62,Citizen,South Africa,96866993,N/A,N/A,N/A,N/A,N/A,eguma@co.za,710.775.0491,"18 Elizabeth Isitaladi, Rustenburg, 8185",iKapa,Eastern Cape,3056,"Education officer, community",Zulu,N/A
'8609010884076,Thalente,Ntaka,Female,1986-09-01,39,Citizen,South Africa,60138208,N/A,N/A,N/A,N/A,N/A,nobuhle07@za.net,700.797.9442,"2691 Churchill Isitaladi, Rustenburg, 6930",Vereeniging,Gauteng,3530,Ship broker,Zulu,N/A
'PR36497063,Letícia,Oliveira,Female,1975-06-21,50,Citizen,Mozambique,MO774413,Critical Skills Visa,2024-06-02,2034-05-31,PER81328,N/A,doliveira@co.mz,966481431,"Alameda de Pinheiro, S/N, 5901-817 Aveiro",Braga,Mpumalanga,9522-345,Engenheiro mecânico,Portuguese,12
'7803215484057,Sibusiso,Mbongwe,Male,1978-03-21,47,Citizen,South Africa,94414962,N/A,N/A,N/A,N/A,N/A,mbokosibusisiwe@za.net,+1-219-908-0504x7766,"36 President Isitaladi, Klerksdorp, 3123",Musina,Eastern Cape,2840,Product designer,Zulu,N/A
'9111137783006,Vusumuzi,Mgcaleka,Male,1991-11-13,33,Citizen,South Africa,90707852,N/A,N/A,N/A,N/A,N/A,sphiwe60@co.za,+1-569-407-0810,"876 Main Indawo, Bloemfontein, 5649",Vereeniging,Western Cape,7573,"Scientist, water quality",Zulu,N/A
'7612240801008,Dumisani,Nondaba,Female,1976-12-24,48,Citizen,South Africa,56798840,N/A,N/A,N/A,N/A,N/A,xbhengu@co.za,+1-440-584-8519x41430,"1934 Prince Indawo, Thohoyandou, 9964",Polokwane,Free State,4764,Sub,Zulu,N/A
'8906202128038,Nomusa,Somboni,Female,1989-06-20,36,Temporary Visa,South Africa,59691936,N/A,N/A,N/A,N/A,N/A,mdotshanaamahle@africa.com,370-691-7882,"93 Victoria Isitaladi, Kimberley, 8235",uMgungundlovu,Limpopo,5824,Press sub,Zulu,N/A
'PR91767781,Londiwe,Mnomiya,Female,1977-11-27,47,Citizen,Botswana,BO492979,Retirement Visa,2025-01-07,2035-01-05,PER33064,N/A,nomthandazosigagu@org,479.404.9245x379,"567 George Ithafa, Vereeniging, 7520",Stellenbosch,North West,5928,"Nurse, mental health",Zulu,5
'8503059219098,Sandile,Gwija,Male,1985-03-05,40,Citizen,South Africa,15547157,N/A,N/A,N/A,N/A,N/A,mthantivusumuzi@za.net,+1-841-422-2938x2186,"416 West Indlela, Benoni, 3893",George,Eastern Cape,4901,Set designer,Zulu,N/A
'7406158754085,Bandile,Mshazi,Male,1974-06-15,51,Permanent Resident,South Africa,17380997,N/A,N/A,N/A,N/A,N/A,swazikhanyisile@za.net,(787)909-5105x9823,"6116 Rivonia Isitaladi, Uitenhage, 9986",Chatsworth,Gauteng,8635,Printmaker,Zulu,N/A
'PR76891380,Charles,Bertrand,Male,1999-01-19,26,Permanent Resident,United States,846030532,Relative's Visa,2023-09-17,2033-09-14,PER32377,N/A,merlelucie@com,02 32 65 46 08,"69, avenue Dufour, 38225 Sainte Antoine",Barre,Mpumalanga,78556,responsable de production alimentaire,French,11
'PR93567065,William,Robert,Male,1988-09-01,37,Permanent Resident,Democratic Republic of Congo,60561971,Relative's Visa,2024-11-10,2034-11-08,PER68478,N/A,martine76@net,+33 (0)4 84 75 83 29,"1, avenue de Chartier, 01265 Renault-sur-Mer",Pages,KwaZulu-Natal,68882,enseignant-chercheur,French,3
'7412215392002,Mzamo,Ndimande,Male,1974-12-21,50,Citizen,South Africa,83515432,N/A,N/A,N/A,N/A,N/A,dludlalondiwe@za.net,8439514435,"485 Edward Ithafa, Bloemfontein, 9351",Vanderbijlpark,Eastern Cape,6726,Land,Zulu,N/A
'TV85893,Langalibalele,Msuthu,Male,1996-02-16,29,Citizen,Nigeria,N8854361,Work Visa,2022-11-15,2023-11-27,VIS63028,N/A,sphiwe14@com.ng,823.460.5590x106,"4256 York Indlela, George, 3426",eGoli,Northern Cape,4980,Sales promotion account executive,Zulu,11
'AS803138,Langalibalele,Mdlalose,Male,2003-02-21,22,Permanent Resident,Malawi,44584958,Asylum Seeker Permit,2025-01-07,2027-01-07,ASP91515,Appeal Pending,fihlelagugu@net,+1-760-742-5799,"122 Somerset Indawo, Musina, 9042",Bethlehem,North West,5019,Media planner,Zulu,12
'7505093309029,Zibuyile,Ngwekazi,Female,1975-05-09,50,Citizen,South Africa,45121249,N/A,N/A,N/A,N/A,N/A,mkhabelasithembiso@za.net,472.575.5167x046,"4788 President Indawo, Vereeniging, 5628",iKapa,North West,2402,Diplomatic Services operational officer,Zulu,N/A
'5408175696056,Vusumuzi,Chibi,Male,1954-08-17,71,Citizen,South Africa,94116482,N/A,N/A,N/A,N/A,N/A,thandomngadi@co.za,+1-494-267-7114x15663,"8798 George Umgwaqo, Bethlehem, 2598",Welkom,Western Cape,7935,"Education officer, community",Zulu,N/A
'TV88128,Olwethu,Sompisi,Female,1973-04-19,52,Asylum Seeker,Botswana,BO306140,Retirement Visa,2023-06-08,2024-11-18,VIS41714,N/A,masekothembekile@org,(582)710-0046x622,"86 Walter Sisulu Indawo, Mahikeng, 9461",Mahikeng,Mpumalanga,5918,"Psychologist, educational",Zulu,4
'PR94307284,Carlos,Garcia,Male,1976-08-13,49,Citizen,Mozambique,MO940042,Corporate Visa,2023-08-15,2033-08-12,PER67552,N/A,carlosleite@mozambique.com,912449632,"Alameda de Pires, 71, 6161-918 Moura",Valbom,Free State,8551-029,Terapeuta ocupacional,Portuguese,16
'9510142481091,Bhekizizwe,Mdunge,Female,1995-10-14,29,Permanent Resident,South Africa,88911893,N/A,N/A,N/A,N/A,N/A,dumisile98@africa.com,001-326-299-4506x488,"471 Albertina Sisulu Umgwaqo, Krugersdorp, 1128",eThekwini,Mpumalanga,6507,Editorial assistant,Zulu,N/A
'6708208677039,Andile,Khabalidaka,Male,1967-08-20,58,Citizen,South Africa,19314758,N/A,N/A,N/A,N/A,N/A,kkhanyile@africa.com,398-245-7829x123,"412 Joseph Umgwaqo, Klerksdorp, 7904",Bethlehem,Eastern Cape,4360,Quantity surveyor,Zulu,N/A
'PR20266012,Thuthukile,Mlambo,Female,2004-12-04,20,Citizen,Tanzania,45065909,Relative's Visa,2024-01-04,2034-01-01,PER52585,N/A,dumisanimbuyazi@net,(801)627-8460x360,"80 President Indawo, Upington, 2439",eGoli,Gauteng,2369,Food technologist,Zulu,7
'8307059598049,Mzamo,Ncusi,Male,1983-07-05,42,Asylum Seeker,South Africa,69248270,N/A,N/A,N/A,N/A,N/A,gambunobantu@co.za,629-573-0635,"5806 William Isitaladi, Klerksdorp, 5869",Klerksdorp,Free State,5797,Physiotherapist,Zulu,N/A
'7507285082036,S'fiso,Mkhize,Male,1975-07-28,50,Permanent Resident,South Africa,29177263,N/A,N/A,N/A,N/A,N/A,gugulethumaluleka@co.za,808.880.6044,"192 George Ithafa, Upington, 1760",Centurion,Eastern Cape,5590,"Loss adjuster, chartered",Zulu,N/A
'5910314413008,Thembisile,Khuboni,Female,1959-10-31,65,Citizen,South Africa,86828892,N/A,N/A,N/A,N/A,N/A,rnzama@za.net,(915)856-5120x41706,"2245 Churchill Umgwaqo, Paarl, 6348",Benoni,Limpopo,9912,Acupuncturist,Zulu,N/A
