ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Biometric Score,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'AS657954,Arnaude,Boucher,Female,1983-02-11,42,Citizen,United Kingdom,152832435,Asylum Seeker Permit,2025-01-13,2027-01-13,ASP79669,Interview Scheduled,0.74,henri90@uk.com,+33 (0)1 80 74 68 92,"253, chemin Morin, 63281 Clément",Dufour,KwaZulu-Natal,17161,gérant de restauration collective,French,6
'9205084765005,Londiwe,Bhovungana,Female,1992-05-08,33,Citizen,South Africa,32629356,N/A,N/A,N/A,N/A,N/A,0.74,andile17@africa.com,(535)501-9790x108,"2733 Frere Indawo, Welkom, 2923",Stellenbosch,KwaZulu-Natal,2604,Administrator,Zulu,N/A
'0309101231004,Simphiwe,Khaba,Female,2003-09-10,22,Citizen,South Africa,29424198,N/A,N/A,N/A,N/A,N/A,0.82,nozibusiso17@za.net,001-745-282-2782x355,"6215 Commissioner Isitaladi, Sasolburg, 4445",Springs,KwaZulu-Natal,3976,Corporate investment banker,Zulu,N/A
'TV79039,Nathalie,Garnier,Female,1978-12-30,46,Citizen,Democratic Republic of Congo,26976819,Corporate Visa,2023-01-08,2024-09-05,VIS78375,N/A,0.71,mremy@org,+33 (0)1 60 10 05 36,"75, rue de Laine, 67844 Jacob",Sainte Aimé,Eastern Cape,79425,architecte web,French,1
'5406110429008,Gugulethu,Zikhungwini,Female,1954-06-11,71,Permanent Resident,South Africa,20306997,N/A,N/A,N/A,N/A,N/A,0.93,mandlakhe83@co.za,001-931-269-0508x948,"5197 King Indlela, Polokwane, 1155",Mbombela,North West,5336,Sports development officer,Zulu,N/A
'8312119776083,Sibonelo,Mzukase,Male,1983-12-11,41,Permanent Resident,South Africa,75120079,N/A,N/A,N/A,N/A,N/A,0.86,nntenga@africa.com,001-525-916-8680,"19 Rivonia Isitaladi, Mbombela, 4133",Newcastle,Eastern Cape,9515,Consulting civil engineer,Zulu,N/A
'5704179480023,Mandla,Gxabhashe,Male,1957-04-17,68,Temporary Visa,South Africa,51037222,N/A,N/A,N/A,N/A,N/A,0.8,impikela@africa.com,001-742-561-1254x321,"4139 York Indawo, Potchefstroom, 6365",eThekwini,Northern Cape,1013,Secondary school teacher,Zulu,N/A
'5111135026098,Langalibalele,Gubhuza,Male,1951-11-13,73,Citizen,South Africa,18662915,N/A,N/A,N/A,N/A,N/A,0.81,nothandomasina@za.net,001-993-234-3646,"4851 Queen Indawo, Tembisa, 9010",Boksburg,KwaZulu-Natal,8948,Printmaker,Zulu,N/A
'PR85889433,Henri,Godard,Male,1995-09-07,30,Citizen,Democratic Republic of Congo,58491640,Work Visa,2024-05-10,2034-05-08,PER31396,N/A,0.72,victoire07@org,+33 (0)4 50 10 08 87,"70, avenue Antoine, 90205 BertinVille",Blinnec,Western Cape,08810,administrateur réseaux,French,4
'8001023115071,Thuthukile,Siyaya,Female,1980-01-02,45,Citizen,South Africa,65698813,N/A,N/A,N/A,N/A,N/A,0.96,knsindane@africa.com,+1-479-495-1852,"1192 Cecil Ithafa, Klerksdorp, 9572",Newcastle,Gauteng,6817,"Secretary, company",Zulu,N/A
'8111299392098,Lungile,Lamula,Male,1981-11-29,43,Citizen,South Africa,96063985,N/A,N/A,N/A,N/A,N/A,0.81,siphesihlenkosi@co.za,+1-374-255-3626x76809,"2088 Somerset Indawo, Welkom, 7509",Uitenhage,Free State,7899,Artist,Zulu,N/A
'PR45259517,शंकर,सरीन,Male,1982-11-13,42,Citizen,India,58598055,Corporate Visa,2023-12-02,2033-11-29,PER11337,N/A,0.85,shngkr66@india.com,09558377089,"4/0 मञ्जु देशपांडे, चक्रधरपुर 839862",हैदराबाद,Northern Cape,366872,Oceanographer,Hindi,10
'9409070488022,Nonhlanhla,Sabelo,Female,1994-09-07,31,Citizen,South Africa,12533272,N/A,N/A,N/A,N/A,N/A,0.8,khaphelathabisile@africa.com,393-479-9292x606,"7966 King Indawo, Middelburg, 5657",Springs,Gauteng,1698,"Teacher, music",Zulu,N/A
'7408014270047,Thabisa,Weza,Female,1974-08-01,51,Citizen,South Africa,29370091,N/A,N/A,N/A,N/A,N/A,0.7,fshelembe@co.za,(450)987-7107x1793,"176 Clarence Umgwaqo, Klerksdorp, 9066",Musina,Gauteng,8183,"Scientist, audiological",Zulu,N/A
'4106249649043,Nhlanhla,Nhleko,Male,1941-06-24,84,Citizen,South Africa,56067914,N/A,N/A,N/A,N/A,N/A,0.94,kamahle@africa.com,539-619-7529x69175,"1184 West Ithafa, Musina, 8974",Mahikeng,KwaZulu-Natal,7821,"Investment banker, operational",Zulu,N/A
'7011031415047,Noxolo,Mseleku,Female,1970-11-03,54,Citizen,South Africa,24627529,N/A,N/A,N/A,N/A,N/A,0.93,nxasananokulunga@za.net,416-669-3637x1298,"57 Queen Ithafa, Middelburg, 3210",Witbank,Limpopo,2361,Forensic psychologist,Zulu,N/A
'PR71807608,Paulette,Adam,Female,2004-09-27,21,Citizen,Democratic Republic of Congo,41232142,Retirement Visa,2024-05-13,2034-05-11,PER79467,N/A,0.72,tristanbrunel@net,0368371336,"85, avenue Alexandrie Prévost, 21850 Olivier-sur-Parent",Brunelboeuf,Eastern Cape,78168,technicien en lignes haute tension,French,19
'AS114457,桂芳,房,Female,1978-05-12,47,Permanent Resident,China,71653932,Asylum Seeker Permit,2023-10-04,2025-10-03,ASP55966,Refugee Status Granted,0.54,vma@china.com,14593927681,福建省淮安县魏都黄路Z座 581717,台北市,Western Cape,478542,汽车电工,Mandarin,12
'4001074042020,Nobantu,Jamasijadu,Female,1940-01-07,85,Citizen,South Africa,91743573,N/A,N/A,N/A,N/A,N/A,1.0,nomthandazonkwanyana@co.za,240.710.1535x506,"58 High Ithafa, Krugersdorp, 1359",Springs,KwaZulu-Natal,7999,Research scientist (medical),Zulu,N/A
'8204136809065,S'fiso,Mtimande,Male,1982-04-13,43,Permanent Resident,South Africa,95393047,N/A,N/A,N/A,N/A,N/A,0.9,esokhulu@co.za,+1-502-552-9888,"217 Short Ithafa, Klerksdorp, 4704",Soweto,Gauteng,3382,Analytical chemist,Zulu,N/A
'4612291910084,Nomalanga,Shamase,Female,1946-12-29,78,Citizen,South Africa,15482625,N/A,N/A,N/A,N/A,N/A,0.7,mandlakhehlongwane@co.za,001-607-273-1275x032,"539 Frere Isitaladi, Thohoyandou, 6548",Vereeniging,Mpumalanga,4884,Transport planner,Zulu,N/A
'0007045586052,Siyabonga,Mantshinga,Male,2000-07-04,25,Citizen,South Africa,32099632,N/A,N/A,N/A,N/A,N/A,0.97,mbothothabisile@co.za,9987581211,"841 Edward Indlela, Uitenhage, 3143",Sasolburg,KwaZulu-Natal,2325,"Surveyor, building",Zulu,N/A
'6207100839067,Gugulethu,Mashiya,Female,1962-07-10,63,Citizen,South Africa,71422935,N/A,N/A,N/A,N/A,N/A,0.93,ncananamthokozisi@co.za,001-390-937-2398x5011,"9846 Jan Smuts Indlela, Mbombela, 5534",George,Free State,7783,Advertising copywriter,Zulu,N/A
'4212185225010,Sandile,Ntanzi,Male,1942-12-18,82,Citizen,South Africa,15944770,N/A,N/A,N/A,N/A,N/A,0.97,nonhlanhlagcumisa@co.za,224-562-5273x22608,"142 Paul Kruger Umgwaqo, Sasolburg, 8467",Benoni,Northern Cape,4769,"Designer, television/film set",Zulu,N/A
'6004089774016,Thando,Mahaye,Male,1960-04-08,65,Citizen,South Africa,63069436,N/A,N/A,N/A,N/A,N/A,0.73,thando38@za.net,001-304-828-9595x7181,"4850 Milner Ithafa, Paarl, 3816",Soweto,Northern Cape,3883,Geographical information systems officer,Zulu,N/A
'TV57861,丽娟,陈,Female,1983-04-04,42,Citizen,China,89701654,Relative's Visa,2025-03-21,2027-09-08,VIS13854,N/A,0.55,pingchen@china.com,18946794220,黑龙江省刚市高港关岭路d座 790871,旭县,KwaZulu-Natal,438172,Web前端开发,Mandarin,6
'TV39900,Laurent,Potier,Male,1995-06-29,30,Permanent Resident,Democratic Republic of Congo,28067619,Corporate Visa,2023-04-07,2025-08-06,VIS43481,N/A,0.78,denis13@com,03 58 18 24 59,"boulevard Théophile Raynaud, 68135 Barthelemy",Saint Josettenec,North West,68107,ingénieur en construction automobile,French,8
'5501156622033,Sphiwe,Qwabe,Male,1955-01-15,70,Temporary Visa,South Africa,37361516,N/A,N/A,N/A,N/A,N/A,0.92,mandla60@co.za,(424)976-1787,"655 Milner Isitaladi, Mahikeng, 1249",Sasolburg,Northern Cape,8835,Claims inspector/assessor,Zulu,N/A
'0105277672003,Mzamo,Mdaka,Male,2001-05-27,24,Temporary Visa,South Africa,84094602,N/A,N/A,N/A,N/A,N/A,0.71,busisiwehlabisa@za.net,+1-289-342-8671x575,"1433 Edward Indlela, iBhayi, 3813",Bloemfontein,Eastern Cape,7545,Hospital pharmacist,Zulu,N/A
'TV43302,Cláudio,Maia,Male,1996-01-25,29,Citizen,Mozambique,MO580919,Relative's Visa,2025-04-26,2027-02-25,VIS40177,N/A,0.86,torresdiogo@co.mz,+351927854079,"Rua Kévim Vieira, 42, 8119-686 Loures",Ourém,North West,7520-317,Carregador de fogo e dinamitador,Portuguese,5
'4808264063041,Mnqobi,Ngwekazi,Female,1948-08-26,77,Citizen,South Africa,61110291,N/A,N/A,N/A,N/A,N/A,0.81,mgabadelithandeka@co.za,(556)229-7940,"177 High Indlela, Musina, 8395",iBhayi,KwaZulu-Natal,3421,Soil scientist,Zulu,N/A
'4206234353079,Thembile,Ntsele,Female,1942-06-23,83,Temporary Visa,South Africa,95759640,N/A,N/A,N/A,N/A,N/A,0.88,mzonelilangalibalele@africa.com,709.872.9312,"5192 Smith Indlela, Bloemfontein, 4758",Stellenbosch,Gauteng,5866,"Designer, exhibition/display",Zulu,N/A
'PR76155756,Thabisile,Cwalile,Female,2004-05-25,21,Citizen,Ghana,G5885745,Work Visa,2022-10-31,2032-10-28,PER64988,N/A,0.8,thandiwemngoma@ghana.com,+1-981-471-3587x2068,"418 Main Umgwaqo, Sasolburg, 7190",Chatsworth,Northern Cape,6770,Phytotherapist,Zulu,18
'9305142453058,Nqobizitha,Khonjwayo,Female,1993-05-14,32,Temporary Visa,South Africa,35301770,N/A,N/A,N/A,N/A,N/A,0.86,nyazitlaandile@za.net,+1-823-934-1080,"86 Rivonia Indawo, iKapa, 5869",Vanderbijlpark,Eastern Cape,5671,Jewellery designer,Zulu,N/A
'PR65453897,Musa,Nandisa,Male,1973-07-29,52,Temporary Visa,Botswana,BO410352,Corporate Visa,2023-07-08,2033-07-05,PER28392,N/A,0.75,nobuhlemshikila@com,(476)676-9338,"102 Joseph Ithafa, Thohoyandou, 4683",Vereeniging,Mpumalanga,3701,Tax adviser,Zulu,16
'PR68458057,Sibusiso,Mkhandlela,Male,1993-06-13,32,Citizen,Lesotho,55565743,Critical Skills Visa,2024-06-16,2034-06-14,PER20314,N/A,0.89,sihawukele42@org,776-496-5859x3134,"1856 Rivonia Umgwaqo, Mbombela, 2815",Witbank,Northern Cape,9092,Patent attorney,Zulu,20
'PR13908115,Bandile,Mcoyi,Male,1970-12-06,54,Citizen,Botswana,BO759007,Critical Skills Visa,2025-07-07,2035-07-05,PER70914,N/A,0.82,ybiyase@net,963-525-7866x037,"20 Commissioner Isitaladi, Centurion, 4421",Centurion,Limpopo,2312,Advertising account executive,Zulu,18
'TV34187,Zibuyile,Dinabantu,Female,2001-04-03,24,Citizen,Botswana,BO424553,Retirement Visa,2023-10-03,2025-11-02,VIS39041,N/A,0.84,lwandile59@com,773-811-8465x13999,"513 Churchill Isitaladi, Middelburg, 3467",Mahikeng,Gauteng,7673,Naval architect,Zulu,18
'0104086744078,Mzamo,Maphanga,Male,2001-04-08,24,Permanent Resident,South Africa,97251136,N/A,N/A,N/A,N/A,N/A,0.84,ndabandabanobuhle@co.za,866-494-1166x107,"91 Joseph Indawo, Tembisa, 5875",Polokwane,Limpopo,8062,Financial manager,Zulu,N/A
'5508202983033,Nkazimulo,Bhengu,Female,1955-08-20,70,Citizen,South Africa,88684314,N/A,N/A,N/A,N/A,N/A,0.91,zibuyilempungose@co.za,5515773960,"2735 Oxford Indawo, Vereeniging, 8901",Springs,Gauteng,5366,Chartered certified accountant,Zulu,N/A
'9912071158009,Nomalanga,Ntsele,Female,1999-12-07,25,Citizen,South Africa,12531268,N/A,N/A,N/A,N/A,N/A,0.92,sibonelombonambi@africa.com,001-656-372-2511,"127 Grey Isitaladi, Newcastle, 4697",Potchefstroom,Mpumalanga,4992,"Engineer, civil (consulting)",Zulu,N/A
'4212028603040,Thabani,Nkala,Male,1942-12-02,82,Citizen,South Africa,39273658,N/A,N/A,N/A,N/A,N/A,0.86,sfiso97@za.net,001-369-613-0877x757,"673 Short Indawo, Vereeniging, 1947",Mahikeng,Western Cape,9056,Marketing executive,Zulu,N/A
'PR72355353,Sibusisiwe,Ngungunyana,Female,1989-01-04,36,Citizen,Somalia,97578215,Study Visa,2023-01-20,2033-01-17,PER85256,N/A,0.61,dumisanikhathi@net,544.405.3068,"2447 Voortrekker Umgwaqo, Upington, 1069",Rustenburg,Limpopo,7407,Colour technologist,Zulu,6
'AS648214,Mzamo,Xaba,Male,1983-04-27,42,Permanent Resident,Kenya,K5441354,Asylum Seeker Permit,2023-10-16,2025-10-15,ASP37575,Refugee Status Granted,0.78,ddlabazane@co.ke,909-477-9788,"7118 Clarence Indlela, Krugersdorp, 6080",Vereeniging,Northern Cape,6085,"Scientist, forensic",Zulu,9
'5211134640030,Nomusa,Gwija,Female,1952-11-13,72,Citizen,South Africa,32568207,N/A,N/A,N/A,N/A,N/A,0.75,jmbutho@co.za,255.860.5889,"61 Churchill Indawo, Uitenhage, 9931",Bloemfontein,Gauteng,8374,Applications developer,Zulu,N/A
'6909125542051,Lungile,Sikobi,Male,1969-09-12,56,Citizen,South Africa,51080136,N/A,N/A,N/A,N/A,N/A,0.78,tgcaleka@za.net,001-224-323-6126x86644,"71 Edward Ithafa, Bethlehem, 5697",Witbank,Northern Cape,6652,Animal nutritionist,Zulu,N/A
'TV22703,Noxolo,Nyide,Female,1983-09-14,42,Citizen,Malawi,72083099,Relative's Visa,2023-01-09,2023-11-22,VIS25296,N/A,0.63,londisizwe56@org,+1-540-251-3054x10807,"4839 Main Indlela, iKapa, 9825",Polokwane,Free State,5811,Actor,Zulu,20
'6210241351010,Nkazimulo,Luvuno,Female,1962-10-24,62,Citizen,South Africa,52806736,N/A,N/A,N/A,N/A,N/A,0.88,mzamo64@za.net,486-717-2283x3515,"5982 Queen Isitaladi, Thohoyandou, 2721",Polokwane,Western Cape,5325,Chief Strategy Officer,Zulu,N/A
'PR19612462,Daniel,Ramos,Male,2005-03-27,20,Temporary Visa,France,681086278,Corporate Visa,2023-02-07,2033-02-04,PER68765,N/A,0.71,eleonoremartin@france.com,05 54 43 98 54,"6, rue Benjamin Ruiz, 37203 Gauthier-sur-Dos Santos",Potier-sur-Letellier,Western Cape,92181,responsable de laboratoire de recherche,French,14
'TV52688,Busisiwe,Khaba,Female,1971-01-16,54,Permanent Resident,Lesotho,24028180,Corporate Visa,2023-05-28,2025-01-12,VIS70001,N/A,0.85,emayeza@org,388.754.6218x763,"4195 Voortrekker Indlela, Potchefstroom, 2133",iKapa,Mpumalanga,9209,Estate manager/land agent,Zulu,10
'5202090334002,Busisiwe,Ngobisi,Female,1952-02-09,73,Permanent Resident,South Africa,13917938,N/A,N/A,N/A,N/A,N/A,0.88,nonhlanhlamthiya@africa.com,(989)353-4044x581,"75 Charles Umgwaqo, Springs, 1149",Upington,KwaZulu-Natal,2730,Race relations officer,Zulu,N/A
'7912170808068,Bhekizizwe,Maduma,Female,1979-12-17,45,Citizen,South Africa,42857771,N/A,N/A,N/A,N/A,N/A,0.72,busisiwe28@za.net,501-673-1736x96722,"4276 Prince Indlela, Thohoyandou, 2458",Chatsworth,KwaZulu-Natal,5140,Environmental manager,Zulu,N/A
'5601225208002,Mandla,Wanda,Male,1956-01-22,69,Temporary Visa,South Africa,54655194,N/A,N/A,N/A,N/A,N/A,0.73,thuthukile00@co.za,001-693-311-8494,"158 Cecil Umgwaqo, Centurion, 2878",uMgungundlovu,Mpumalanga,8859,"Designer, fashion/clothing",Zulu,N/A
'7206062873098,Nozizwe,Mngadi,Female,1972-06-06,53,Permanent Resident,South Africa,83458903,N/A,N/A,N/A,N/A,N/A,1.0,nonjabulo96@co.za,001-254-960-1228,"36 Main Indlela, iBhayi, 9457",Springs,Limpopo,1904,Water quality scientist,Zulu,N/A
'9108245375008,Bandile,Mahlinza,Male,1991-08-24,34,Temporary Visa,South Africa,46868092,N/A,N/A,N/A,N/A,N/A,0.95,thembekile27@za.net,686.464.7967x56880,"9184 Smith Ithafa, Benoni, 8564",George,Eastern Cape,6875,Textile designer,Zulu,N/A
'6809308648072,SimphiweyiNkosi,Mlondo,Male,1968-09-30,57,Citizen,South Africa,39652487,N/A,N/A,N/A,N/A,N/A,0.73,vusumuzimcoyi@africa.com,(472)957-7549x2388,"7210 Oxford Indawo, Welkom, 4268",Soweto,North West,9790,Graphic designer,Zulu,N/A
'6609121408083,Nkazimulo,Sigagu,Female,1966-09-12,59,Citizen,South Africa,56602686,N/A,N/A,N/A,N/A,N/A,1.0,busisiwe08@africa.com,731.318.1893,"26 Paul Kruger Indawo, Stellenbosch, 7971",Sasolburg,Eastern Cape,2552,Land,Zulu,N/A
'TV25354,Nobuhle,Sandanezwe,Female,1993-05-13,32,Temporary Visa,Ghana,G4100418,Work Visa,2025-06-03,2026-02-06,VIS63629,N/A,0.86,zakhelegama@com.gh,397.592.8457x73907,"9843 Napier Umgwaqo, Klerksdorp, 2944",Vanderbijlpark,North West,8374,Tourist information centre manager,Zulu,9
'7802222621030,Owethu,Songiya,Female,1978-02-22,47,Citizen,South Africa,64344824,N/A,N/A,N/A,N/A,N/A,0.93,sondininomvula@africa.com,+1-493-735-2365x8083,"73 Napier Indawo, Chatsworth, 8896",Uitenhage,North West,8989,"Programmer, systems",Zulu,N/A
'0411188305041,S'fiso,Masikane,Male,2004-11-18,20,Temporary Visa,South Africa,59162826,N/A,N/A,N/A,N/A,N/A,0.79,thando42@africa.com,(653)747-2881,"3383 Napier Isitaladi, Randfontein, 5570",Stellenbosch,Western Cape,9162,Electronics engineer,Zulu,N/A
'4909148861055,Thando,Nzuza,Male,1949-09-14,76,Citizen,South Africa,12284603,N/A,N/A,N/A,N/A,N/A,0.86,ndinisasilondile@co.za,001-337-999-7160x0023,"5517 West Umgwaqo, Vereeniging, 1716",Vanderbijlpark,Mpumalanga,1900,"Production assistant, radio",Zulu,N/A
'PR92635977,विद्या,भरद्वाज,Female,1997-12-07,27,Citizen,India,61213922,Retirement Visa,2025-04-08,2035-04-06,PER38008,N/A,0.9,shaahjy@co.in,046-14833720,"83 गौहर नाथ, देहरा-879850",बहादुरगंज,Mpumalanga,913348,Tourist information centre manager,Hindi,10
'8509036436064,Nhlanhla,Hangala,Male,1985-09-03,40,Citizen,South Africa,72599529,N/A,N/A,N/A,N/A,N/A,0.87,delwayothando@za.net,647-429-2021x0837,"618 Voortrekker Indlela, Mahikeng, 8784",Krugersdorp,North West,7719,Medical technical officer,Zulu,N/A
'9310148045061,Sphiwe,Sothole,Male,1993-10-14,31,Temporary Visa,South Africa,81961545,N/A,N/A,N/A,N/A,N/A,0.88,lmahlalela@za.net,001-289-903-6934,"2425 Nelson Mandela Isitaladi, Witbank, 5096",Stellenbosch,Northern Cape,5247,Legal secretary,Zulu,N/A
'4210224512067,Dumisani,Hlabisa,Female,1942-10-22,82,Temporary Visa,South Africa,68854346,N/A,N/A,N/A,N/A,N/A,0.81,magonondesimphiweyinkosi@africa.com,001-292-269-3643x503,"73 Victoria Indlela, Chatsworth, 1161",Rustenburg,North West,8640,Public librarian,Zulu,N/A
'4603224602030,Nomusa,Shange,Female,1946-03-22,79,Permanent Resident,South Africa,61552153,N/A,N/A,N/A,N/A,N/A,0.95,thabisile48@za.net,+1-307-323-7194x00960,"2466 Long Indawo, Kathu, 5419",Thohoyandou,Limpopo,6717,Communications engineer,Zulu,N/A
'5101067632081,Mzamo,Dwala,Male,1951-01-06,74,Temporary Visa,South Africa,46975094,N/A,N/A,N/A,N/A,N/A,0.89,phuthinibhekani@africa.com,410-826-6283x4632,"45 Gandhi Isitaladi, Rustenburg, 3965",Klerksdorp,North West,6763,Petroleum engineer,Zulu,N/A
'6711050584062,Thandeka,Maphindela,Female,1967-11-05,57,Citizen,South Africa,50788967,N/A,N/A,N/A,N/A,N/A,0.73,gugu57@africa.com,990-614-6995x8786,"287 Smith Ithafa, Uitenhage, 4996",George,Free State,3835,Television production assistant,Zulu,N/A
'8502174256038,Thandazile,Nhlapho,Female,1985-02-17,40,Citizen,South Africa,46143161,N/A,N/A,N/A,N/A,N/A,0.78,ymzilankatha@za.net,530.354.3378,"33 Nelson Mandela Ithafa, Kimberley, 3039",Chatsworth,KwaZulu-Natal,6055,Games developer,Zulu,N/A
'6609041939016,Nomusa,Ngwenya,Female,1966-09-04,59,Citizen,South Africa,98515502,N/A,N/A,N/A,N/A,N/A,0.93,nonjabulo13@co.za,+1-379-683-8303x15170,"79 Somerset Indawo, Polokwane, 9606",Newcastle,Northern Cape,7725,Armed forces training and education officer,Zulu,N/A
'4603273402024,Simphiwe,Mhayise,Female,1946-03-27,79,Citizen,South Africa,23745350,N/A,N/A,N/A,N/A,N/A,0.84,fndwandwe@za.net,989-417-7002,"251 King Umgwaqo, Newcastle, 6148",Witbank,Free State,2246,"Engineer, land",Zulu,N/A
'8909076017082,Sandile,Njinji,Male,1989-09-07,36,Citizen,South Africa,14996687,N/A,N/A,N/A,N/A,N/A,0.72,mbhelethembeka@za.net,327-479-6830x4437,"1204 Charles Umgwaqo, Upington, 8383",Musina,Eastern Cape,2122,Town planner,Zulu,N/A
'TV90737,Arthur,Moulin,Male,1995-10-21,29,Citizen,France,732216703,Business Visa,2024-01-23,2026-06-27,VIS86352,N/A,0.77,ameliemasson@france.com,+33 3 80 75 03 51,"74, chemin de Thibault, 49777 Coulon",Étienne,Limpopo,23797,chargé de veille législative et réglementaire,French,17
'PR61198906,Thabisa,Mlawula,Female,2002-12-31,22,Citizen,Kenya,K7586155,Retirement Visa,2023-07-24,2033-07-21,PER99525,N/A,0.75,longodethando@kenya.com,222-358-2910x42110,"17 Edward Umgwaqo, Thohoyandou, 2324",Bloemfontein,North West,6725,Theatre stage manager,Zulu,14
'TV65479,Zenzele,Khuboni,Male,1985-02-11,40,Citizen,Lesotho,20408553,Business Visa,2024-10-02,2025-08-13,VIS59551,N/A,0.77,zsikwayo@net,(414)800-3370,"29 Paul Kruger Indawo, Soweto, 1851",Stellenbosch,KwaZulu-Natal,7812,Interior and spatial designer,Zulu,12
'TV77504,Luyanda,Nyambose,Male,1982-09-16,43,Citizen,Somalia,22386344,Critical Skills Visa,2023-09-18,2024-02-14,VIS69390,N/A,0.86,mcusisiyabonga@net,247-536-2092,"716 Stanley Ithafa, Klerksdorp, 7774",Boksburg,Gauteng,2122,Communications engineer,Zulu,1
'7504305315028,SimphiweyiNkosi,Maziya,Male,1975-04-30,50,Citizen,South Africa,84573498,N/A,N/A,N/A,N/A,N/A,0.91,zshangase@africa.com,001-643-497-8312x510,"4598 Joseph Umgwaqo, Benoni, 7243",Upington,Northern Cape,8803,Hotel manager,Zulu,N/A
'5008048895098,Minenhle,Sokhela,Male,1950-08-04,75,Citizen,South Africa,31184052,N/A,N/A,N/A,N/A,N/A,0.83,ojamile@africa.com,(930)750-8862,"20 Edward Ithafa, Boksburg, 3932",Tembisa,Eastern Cape,4526,"Producer, television/film/video",Zulu,N/A
'8307014977053,Sibusisiwe,Kweyama,Female,1983-07-01,42,Citizen,South Africa,58159764,N/A,N/A,N/A,N/A,N/A,0.95,musa12@africa.com,(560)977-6769x243,"601 High Indlela, Stellenbosch, 7228",Springs,Gauteng,2670,Editorial assistant,Zulu,N/A
'TV13842,Jabulani,Sabelo,Male,1979-09-23,46,Citizen,Ghana,G6632897,Corporate Visa,2023-08-15,2026-04-09,VIS70063,N/A,0.84,zibuyilemanzi@ghana.com,854.606.4401x319,"4117 Elizabeth Indlela, iBhayi, 1988",Welkom,North West,9401,Quality manager,Zulu,4
'TV74489,Gilbert,Dubois,Male,2004-03-11,21,Citizen,Democratic Republic of Congo,32065067,Relative's Visa,2023-10-24,2025-05-10,VIS14363,N/A,0.58,malbert@net,04 15 19 56 33,"88, rue Simon, 82155 Besnardboeuf",Blot,Limpopo,82551,conseiller espace info-énergie,French,12
'0303042340076,Ndumiso,Gence,Female,2003-03-04,22,Citizen,South Africa,16054928,N/A,N/A,N/A,N/A,N/A,0.98,thembile55@africa.com,4087164978,"62 Jan Smuts Indawo, Chatsworth, 7346",Soweto,KwaZulu-Natal,2020,Chartered public finance accountant,Zulu,N/A
'5411157929056,Thalente,Dlebenkomo,Male,1954-11-15,70,Citizen,South Africa,95033334,N/A,N/A,N/A,N/A,N/A,0.99,gambusfiso@africa.com,(946)229-1545,"1368 Short Umgwaqo, Upington, 2117",Mahikeng,Northern Cape,1048,"Chemist, analytical",Zulu,N/A
'PR73006714,Christelle,Pages,Female,1979-09-30,46,Citizen,United Kingdom,550028824,Corporate Visa,2023-04-06,2033-04-03,PER25414,N/A,0.77,martinmatthieu@uk.com,0533953559,"36, chemin Marcelle Poirier, 71123 Peltier",Dijouxdan,KwaZulu-Natal,53534,éducateur technique spécialisé technique spécialisée,French,1
'0106127852070,S'fiso,Mvubu,Male,2001-06-12,24,Citizen,South Africa,95427422,N/A,N/A,N/A,N/A,N/A,0.82,lwandile46@co.za,671.319.1832,"99 Clarence Umgwaqo, Mahikeng, 1335",Vereeniging,North West,6548,Information officer,Zulu,N/A
'8009085020069,S'fiso,Khumbuza,Male,1980-09-08,45,Permanent Resident,South Africa,21402672,N/A,N/A,N/A,N/A,N/A,0.89,sibongilengwekazi@za.net,(231)538-6738x76244,"76 George Indawo, Centurion, 1736",Bloemfontein,Northern Cape,9736,Health and safety adviser,Zulu,N/A
'8605256266084,Mlungisi,Mthabela,Male,1986-05-25,39,Citizen,South Africa,78832862,N/A,N/A,N/A,N/A,N/A,0.93,nomusamgwaba@za.net,647.972.2427x405,"52 Somerset Indlela, Boksburg, 1811",Stellenbosch,Gauteng,6958,Theme park manager,Zulu,N/A
'AS923838,Mlungisi,Binda,Male,1998-08-12,27,Citizen,Malawi,60374401,Asylum Seeker Permit,2025-02-15,2027-02-15,ASP45315,Under Review,0.64,simphiwe06@org,629.583.4252x139,"80 Long Isitaladi, uMgungundlovu, 3500",Upington,Gauteng,3018,Environmental manager,Zulu,3
'6906019067037,Nhlanhla,Mangethe,Male,1969-06-01,56,Temporary Visa,South Africa,18442159,N/A,N/A,N/A,N/A,N/A,0.73,pshange@co.za,001-621-384-3935x5400,"31 Gandhi Ithafa, Middelburg, 5863",iBhayi,Free State,2700,Herbalist,Zulu,N/A
'0512209558054,Mthokozisi,Malambule,Male,2005-12-20,19,Citizen,South Africa,88758980,N/A,N/A,N/A,N/A,N/A,0.79,pntaka@za.net,325.877.6655x728,"63 King Umgwaqo, Witbank, 8558",Soweto,Limpopo,8382,Oncologist,Zulu,N/A
'0109290176090,Gugu,Bayeni,Female,2001-09-29,24,Citizen,South Africa,10016209,N/A,N/A,N/A,N/A,N/A,0.86,zakhele05@za.net,687-265-7434x346,"3734 Grey Indlela, Benoni, 2103",Upington,Gauteng,3719,"Nurse, mental health",Zulu,N/A
