ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Biometric Score,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'PR17015656,Victoire,Pires,Female,1990-01-04,35,Citizen,United States,751759614,Work Visa,2023-10-19,2033-10-16,PER95733,N/A,0.77,nathaliejean@com,02 47 94 15 99,"chemin de Simon, 23131 Bonnin-les-Bains",Potier-les-Bains,Gauteng,07951,énergéticien,French,19
'7106176325086,Lungile,Lukhele,Male,1971-06-17,54,Temporary Visa,South Africa,43466378,N/A,N/A,N/A,N/A,N/A,0.77,sibisithandazile@za.net,252.573.5309,"370 Long Umgwaqo, uMgungundlovu, 6864",eGoli,North West,4692,Retail manager,Zulu,N/A
'9309210286026,Londiwe,Ngidi,Female,1993-09-21,32,Citizen,South Africa,38320820,N/A,N/A,N/A,N/A,N/A,0.96,mlungisi18@co.za,982.587.8212x1883,"108 Charles Umgwaqo, Welkom, 5279",Thohoyandou,KwaZulu-Natal,1740,"Engineer, electronics",Zulu,N/A
'5605114524050,Dumisani,Ayanda,Female,1956-05-11,69,Citizen,South Africa,30722498,N/A,N/A,N/A,N/A,N/A,0.79,sigagusimphiweyinkosi@africa.com,001-535-702-8058x402,"4526 Elizabeth Umgwaqo, Vanderbijlpark, 9910",Welkom,North West,6479,Astronomer,Zulu,N/A
'8802268351005,Lwandile,Dludla,Male,1988-02-26,37,Permanent Resident,South Africa,38085397,N/A,N/A,N/A,N/A,N/A,0.77,sihawukele39@co.za,(515)290-7618x9095,"69 Clarence Umgwaqo, Kathu, 9679",Springs,Northern Cape,2658,Mental health nurse,Zulu,N/A
'TV24667,Khanyisile,Gwamanda,Female,2003-12-03,21,Citizen,Nigeria,N8508393,Relative's Visa,2025-04-15,2027-06-02,VIS44348,N/A,0.79,tkhanyile@nigeria.com,803.381.2087,"6023 Victoria Isitaladi, uMgungundlovu, 7592",Rustenburg,Mpumalanga,3506,"Editor, magazine features",Zulu,11
'6801311909020,Ndumiso,Bayeni,Female,1968-01-31,57,Citizen,South Africa,72948074,N/A,N/A,N/A,N/A,N/A,0.79,langalibalelenonkululeko@co.za,001-506-248-3736x45876,"93 Rivonia Isitaladi, Bloemfontein, 6857",Welkom,Free State,3420,"Programme researcher, broadcasting/film/video",Zulu,N/A
'TV89487,Sphiwe,Cwalile,Male,1993-07-02,32,Asylum Seeker,Kenya,K6462109,Relative's Visa,2025-07-16,2027-06-11,VIS56707,N/A,0.5,mwelasenoxolo@co.ke,224.563.8887,"24 Nelson Mandela Indawo, George, 8056",iBhayi,Eastern Cape,4758,"Pilot, airline",Zulu,0
'5708044648092,Dumisile,Phuthini,Female,1957-08-04,68,Citizen,South Africa,56615920,N/A,N/A,N/A,N/A,N/A,0.89,dumisile81@za.net,001-254-625-7856x52408,"976 Nelson Mandela Indlela, Vereeniging, 6651",Mahikeng,KwaZulu-Natal,2249,IT sales professional,Zulu,N/A
'PR53657002,Thandazile,Sithenjwa,Female,1976-10-15,48,Citizen,Zimbabwe,ZI892965,Business Visa,2025-01-07,2035-01-05,PER29889,N/A,0.69,nothando58@zimbabwe.com,001-735-227-3183x55444,"6915 Paul Kruger Umgwaqo, eThekwini, 2789",Vereeniging,KwaZulu-Natal,9549,Film/video editor,Zulu,16
'5112299583055,Lungile,Sembathwa,Male,1951-12-29,73,Citizen,South Africa,39768909,N/A,N/A,N/A,N/A,N/A,0.75,mthokozisiphoswa@africa.com,240-856-8878,"423 Edward Indawo, iBhayi, 1908",Upington,Free State,1323,Human resources officer,Zulu,N/A
'TV88104,超,范,Male,1980-08-26,45,Citizen,China,11628692,Relative's Visa,2023-10-12,2024-03-25,VIS82975,N/A,0.76,yangxia@com.cn,15659161966,北京市呼和浩特市兴山贵阳街N座 754716,福州市,KwaZulu-Natal,212073,图书管理员/资料管理员,Mandarin,10
'4211202682055,Nozizwe,Guliwe,Female,1942-11-20,82,Citizen,South Africa,21048547,N/A,N/A,N/A,N/A,N/A,0.77,zmathibela@co.za,288.243.9485x4578,"98 Thomas Isitaladi, Springs, 9213",Tembisa,Mpumalanga,8593,Government social research officer,Zulu,N/A
'6709153581085,Zibuyile,Khabalidaka,Female,1967-09-15,58,Citizen,South Africa,95059293,N/A,N/A,N/A,N/A,N/A,0.91,gambusebandile@africa.com,224-900-3727x6894,"46 High Umgwaqo, Middelburg, 2001",Bloemfontein,Gauteng,6969,Environmental health practitioner,Zulu,N/A
'0211054806064,Nomasonto,Khathide,Female,2002-11-05,22,Permanent Resident,South Africa,89892936,N/A,N/A,N/A,N/A,N/A,0.75,mnomiyazakhele@africa.com,001-370-850-5832x49120,"89 Oxford Indlela, Polokwane, 9898",Mbombela,Western Cape,4443,Legal executive,Zulu,N/A
'9401138246084,Mcebisi,Mahlinza,Male,1994-01-13,31,Temporary Visa,South Africa,33965778,N/A,N/A,N/A,N/A,N/A,0.95,blosejabulani@za.net,001-880-441-5191x2225,"627 James Isitaladi, Mahikeng, 4815",Mbombela,Western Cape,1604,"Conservation officer, nature",Zulu,N/A
'PR90654370,Inês,Ribeiro,Female,1971-05-22,54,Citizen,Mozambique,MO689256,Work Visa,2024-01-29,2034-01-26,PER67996,N/A,0.84,luis23@co.mz,926757769,"R. Sá, 92, 0143-307 Oliveira de Azeméis",Covilhã,Mpumalanga,5428-243,Técnico da Web,Portuguese,13
'AS575389,Nomthandazo,Ncwane,Female,1989-11-18,35,Citizen,Ethiopia,91914577,Asylum Seeker Permit,2025-04-28,2027-04-28,ASP15539,Appeal Pending,0.38,thandiwe53@com,853.314.8983,"8024 President Indawo, Soweto, 9255",Polokwane,Free State,6245,Product/process development scientist,Zulu,4
'4704266658026,Thalente,Thango,Male,1947-04-26,78,Citizen,South Africa,97133240,N/A,N/A,N/A,N/A,N/A,0.75,nkazimulongwazi@co.za,968.557.4663x929,"17 Albertina Sisulu Indlela, Benoni, 8622",eGoli,Eastern Cape,6290,"Civil engineer, contracting",Zulu,N/A
'0007279647030,SimphiweyiNkosi,Jiyane,Male,2000-07-27,25,Citizen,South Africa,38243537,N/A,N/A,N/A,N/A,N/A,0.9,gfanisa@africa.com,001-526-277-4095x864,"27 Adelaide Ithafa, Krugersdorp, 7121",Potchefstroom,Limpopo,3177,Recycling officer,Zulu,N/A
'8302157963046,Mzamo,Mbamali,Male,1983-02-15,42,Temporary Visa,South Africa,57508728,N/A,N/A,N/A,N/A,N/A,0.75,nqobizitha94@africa.com,(555)748-4916x164,"7427 Edward Isitaladi, iKapa, 3588",Soweto,KwaZulu-Natal,6540,"Engineer, mining",Zulu,N/A
'6606220110026,Ndumiso,Nontanda,Female,1966-06-22,59,Permanent Resident,South Africa,44074344,N/A,N/A,N/A,N/A,N/A,0.82,khulubhekani@africa.com,001-789-556-2043x233,"7100 Main Indawo, Tembisa, 3848",Newcastle,Gauteng,6168,Primary school teacher,Zulu,N/A
'7506149514083,Mzamo,Sothole,Male,1975-06-14,50,Citizen,South Africa,46741068,N/A,N/A,N/A,N/A,N/A,0.87,madinomathemba@africa.com,861.896.1686x3115,"15 Jan Smuts Isitaladi, Stellenbosch, 3033",eGoli,Gauteng,2161,Photographer,Zulu,N/A
'PR68359915,Lungile,Mathunjwa,Male,2005-08-08,20,Citizen,Ghana,G4751667,Study Visa,2025-07-25,2035-07-23,PER68405,N/A,0.91,phosekabhekani@ghana.com,3607704842,"1248 Church Umgwaqo, eGoli, 7571",Centurion,Northern Cape,1807,Telecommunications researcher,Zulu,10
'7001285981062,Mzamo,Sondini,Male,1970-01-28,55,Citizen,South Africa,55867447,N/A,N/A,N/A,N/A,N/A,0.86,thabizolosiphesihle@co.za,(965)462-2754,"991 Adelaide Ithafa, Bethlehem, 3019",Potchefstroom,Gauteng,3543,"Surveyor, land/geomatics",Zulu,N/A
'PR81835391,Mandla,Mathibela,Male,1990-01-13,35,Permanent Resident,Zambia,96389624,Retirement Visa,2023-05-03,2033-04-30,PER36773,N/A,0.69,vmafulela@org,(991)335-4748,"9719 King Indawo, Mahikeng, 2959",Centurion,Western Cape,7331,"Programme researcher, broadcasting/film/video",Zulu,5
'5705147375079,Andile,Mzolo,Male,1957-05-14,68,Citizen,South Africa,39376611,N/A,N/A,N/A,N/A,N/A,0.98,dbinda@co.za,3644707060,"436 Edward Ithafa, Stellenbosch, 6513",Newcastle,Gauteng,8226,"Designer, industrial/product",Zulu,N/A
'PR54510104,S'fiso,Mathwasa,Male,1991-07-28,34,Permanent Resident,Somalia,39877942,Work Visa,2023-10-21,2033-10-18,PER25588,N/A,0.76,nothando16@net,951-551-4648x97985,"184 High Indawo, Newcastle, 3665",Newcastle,KwaZulu-Natal,9565,Make,Zulu,12
'7307123716000,Thandazile,Bele,Female,1973-07-12,52,Citizen,South Africa,27653790,N/A,N/A,N/A,N/A,N/A,0.83,sandile27@co.za,734-401-8962,"4301 Rivonia Indawo, Musina, 9693",Vereeniging,Limpopo,8844,"Engineer, petroleum",Zulu,N/A
'5301054582052,Zibuyile,Nondlela,Female,1953-01-05,72,Citizen,South Africa,98938869,N/A,N/A,N/A,N/A,N/A,0.86,mcambeminenhle@za.net,(955)849-9823x16421,"4638 Nelson Mandela Indlela, Chatsworth, 8297",Randfontein,Eastern Cape,5019,Chartered public finance accountant,Zulu,N/A
'PR27961653,रोहन,भटनागर,Male,1996-09-05,29,Citizen,India,33873872,Relative's Visa,2024-01-18,2034-01-15,PER80160,N/A,0.7,reshmii32@india.com,042-03768666,"9 रोद्रिगुएस, रानीताल 396587",इलाहाबाद,Mpumalanga,278150,Colour technologist,Hindi,10
'8502159862015,Langalibalele,Mlalazi,Male,1985-02-15,40,Citizen,South Africa,75534573,N/A,N/A,N/A,N/A,N/A,0.87,zenzele37@za.net,(778)902-5890,"3359 Churchill Isitaladi, Witbank, 8110",Krugersdorp,Northern Cape,7786,Marketing executive,Zulu,N/A
'PR21658131,Luyanda,Mathonsi,Male,1996-07-12,29,Citizen,Zambia,93097569,Corporate Visa,2022-10-25,2032-10-22,PER13840,N/A,0.64,ngubanethando@com,326.279.2100,"6793 Voortrekker Indlela, uMgungundlovu, 8985",Krugersdorp,Western Cape,5700,Fisheries officer,Zulu,9
'6409068732053,Musa,Biyela,Male,1964-09-06,61,Citizen,South Africa,96175014,N/A,N/A,N/A,N/A,N/A,0.89,thembile03@africa.com,+1-305-521-8401x80294,"71 Queen Indlela, Newcastle, 4071",Kathu,Western Cape,8198,Medical illustrator,Zulu,N/A
'PR66179987,Bernadette,Chartier,Female,1979-03-25,46,Asylum Seeker,United Kingdom,870608367,Critical Skills Visa,2023-03-24,2033-03-21,PER96781,N/A,0.67,elodielanglois@co.uk,+33 (0)4 42 76 30 65,"23, rue de Humbert, 93666 Bodin",Seguin,Northern Cape,44197,expert en sécurité informatique,French,20
'4201063454019,Busisiwe,Mbanjwa,Female,1942-01-06,83,Citizen,South Africa,16074587,N/A,N/A,N/A,N/A,N/A,0.94,mahambanonhlanhla@co.za,+1-379-271-1219x3246,"9434 Joseph Indlela, Centurion, 6138",Welkom,Western Cape,6571,Training and development officer,Zulu,N/A
'PR66600545,Dumisile,Mbhulangwe,Female,1970-09-23,55,Citizen,Tanzania,41487597,Critical Skills Visa,2025-01-03,2035-01-01,PER61195,N/A,0.73,lnhlabathi@org,(628)720-4739,"276 Jan Smuts Indlela, Klerksdorp, 1380",Benoni,Mpumalanga,2037,Cabin crew,Zulu,3
'0505264369043,Nokulunga,Hadebe,Female,2005-05-26,20,Citizen,South Africa,73253264,N/A,N/A,N/A,N/A,N/A,0.92,andilegotsholo@za.net,+1-440-532-9905x2617,"8310 Frere Indlela, Bethlehem, 7987",Krugersdorp,North West,9181,Community pharmacist,Zulu,N/A
'8108198511056,Mlungisi,Ndiyema,Male,1981-08-19,44,Citizen,South Africa,43712458,N/A,N/A,N/A,N/A,N/A,0.84,nobuhlenyambose@co.za,(563)224-5079x8214,"65 President Indlela, Witbank, 2682",Bloemfontein,Limpopo,8247,"Designer, blown glass/stained glass",Zulu,N/A
'5303204463056,Nonhlanhla,Lembede,Female,1953-03-20,72,Citizen,South Africa,47383065,N/A,N/A,N/A,N/A,N/A,0.75,dungenobuhle@africa.com,824-947-2121,"60 Paul Kruger Isitaladi, Paarl, 3202",Upington,North West,7292,"Optician, dispensing",Zulu,N/A
'6710271703059,Nqobizitha,Nonyana,Female,1967-10-27,57,Permanent Resident,South Africa,98402001,N/A,N/A,N/A,N/A,N/A,0.82,nndlanzi@co.za,5484750916,"1374 Commissioner Indawo, Thohoyandou, 5614",eThekwini,Gauteng,6110,Land/geomatics surveyor,Zulu,N/A
'6809295455027,Thando,Makhanya,Male,1968-09-29,57,Citizen,South Africa,34213851,N/A,N/A,N/A,N/A,N/A,0.95,mtuswanomvula@za.net,(639)414-5605x11625,"51 Walter Sisulu Umgwaqo, Vanderbijlpark, 3611",Polokwane,Western Cape,7442,"Journalist, magazine",Zulu,N/A
'8904248126006,Mandlakhe,Dwala,Male,1989-04-24,36,Citizen,South Africa,89999641,N/A,N/A,N/A,N/A,N/A,0.92,sibusisiwe43@co.za,+1-866-728-4931x612,"1529 Elizabeth Ithafa, George, 6114",Paarl,Gauteng,4079,Health and safety inspector,Zulu,N/A
'7011263553076,Olwethu,Dlebenkomo,Female,1970-11-26,54,Temporary Visa,South Africa,40697420,N/A,N/A,N/A,N/A,N/A,0.82,nomathalente57@co.za,001-380-899-4848x1001,"3376 Stanley Isitaladi, Upington, 4370",Kimberley,Northern Cape,3904,Ecologist,Zulu,N/A
'6409036042010,Mlungisi,Xala,Male,1964-09-03,61,Temporary Visa,South Africa,43716695,N/A,N/A,N/A,N/A,N/A,0.78,thandekanyanda@za.net,750-559-2203x876,"825 Stanley Indlela, Musina, 5232",Randfontein,Limpopo,9633,Youth worker,Zulu,N/A
'6110076138067,Sibusiso,Magononde,Male,1961-10-07,63,Citizen,South Africa,94019545,N/A,N/A,N/A,N/A,N/A,0.81,mhlubi@za.net,+1-670-322-8621x30986,"7429 Short Isitaladi, Thohoyandou, 2399",Sasolburg,Gauteng,1979,"Restaurant manager, fast food",Zulu,N/A
'PR54640162,Mzamo,Maduna,Male,1988-08-31,37,Permanent Resident,Malawi,60480945,Business Visa,2025-03-02,2035-02-28,PER19731,N/A,0.63,nomthandazogumbi@net,(564)905-9232x585,"174 Thomas Isitaladi, Kathu, 1450",Kathu,KwaZulu-Natal,4478,Industrial/product designer,Zulu,11
'7312089940026,Nhlanhla,Ndlondlo,Male,1973-12-08,51,Citizen,South Africa,61998421,N/A,N/A,N/A,N/A,N/A,0.87,langalibalelenyathi@africa.com,+1-332-221-6204,"44 Edward Indawo, Newcastle, 4430",Chatsworth,Western Cape,4541,"Teacher, music",Zulu,N/A
'4907240664037,Nobuhle,Khulu,Female,1949-07-24,76,Citizen,South Africa,57514372,N/A,N/A,N/A,N/A,N/A,0.85,masukumusa@za.net,762.970.3489,"870 Commissioner Isitaladi, Polokwane, 6281",Krugersdorp,Eastern Cape,7213,"Development worker, community",Zulu,N/A
'6004196632054,Vusumuzi,Ndabezitha,Male,1960-04-19,65,Citizen,South Africa,23458509,N/A,N/A,N/A,N/A,N/A,0.97,bhekokwakhemadinane@co.za,936.430.7394,"9100 Grey Ithafa, Potchefstroom, 5636",Kathu,Northern Cape,3034,Barista,Zulu,N/A
'5608126560039,Mthokozisi,Hlumakazi,Male,1956-08-12,69,Citizen,South Africa,45532828,N/A,N/A,N/A,N/A,N/A,0.78,xalabhekokwakhe@co.za,(929)471-3614x54803,"7022 West Indlela, iBhayi, 6875",Newcastle,Northern Cape,5060,Architect,Zulu,N/A
'PR47731467,Nomagugu,Yeyeye,Female,2001-09-01,24,Citizen,Kenya,K7005282,Corporate Visa,2025-05-29,2035-05-27,PER54412,N/A,0.65,lsonqandile@kenya.com,204-500-4069x273,"865 Clarence Umgwaqo, Stellenbosch, 7761",Centurion,Limpopo,2669,"Teacher, early years/pre",Zulu,16
'PR81500828,विजया,पाण्डेय,Male,1974-01-24,51,Citizen,India,98011973,Business Visa,2023-09-30,2033-09-27,PER13865,N/A,0.83,indiraayaadv@india.com,+91 7700646434,"45/407 रञ्जित पवार, चित्रकूट 296516",अन्तर्गत,Western Cape,623975,Museum/gallery conservator,Hindi,1
'TV50916,Mnqobi,Nogantshi,Female,1987-06-16,38,Temporary Visa,Ethiopia,39938478,Critical Skills Visa,2022-12-09,2023-05-08,VIS77161,N/A,0.87,nomasontomathaba@org,001-975-523-3324,"53 Walter Sisulu Umgwaqo, uMgungundlovu, 9524",Bloemfontein,Eastern Cape,7351,"Engineer, communications",Zulu,8
'9401145114042,Mthokozisi,Lwandle,Male,1994-01-14,31,Citizen,South Africa,47976237,N/A,N/A,N/A,N/A,N/A,0.87,imakhaye@co.za,893.324.1889x0965,"1439 William Indlela, Klerksdorp, 5418",Witbank,Eastern Cape,6603,Careers information officer,Zulu,N/A
'6607142681080,Nomagugu,Thuliswayo,Female,1966-07-14,59,Citizen,South Africa,55449710,N/A,N/A,N/A,N/A,N/A,0.73,sfisomabanga@za.net,001-781-314-7421x419,"48 Edward Umgwaqo, Stellenbosch, 1304",Potchefstroom,North West,3090,"Therapist, horticultural",Zulu,N/A
'5205160314048,Noxolo,Dlambula,Female,1952-05-16,73,Temporary Visa,South Africa,52774911,N/A,N/A,N/A,N/A,N/A,0.74,magubanelondisizwe@za.net,594-411-3082x840,"727 Queen Indlela, uMgungundlovu, 2148",Paarl,KwaZulu-Natal,2216,Chartered loss adjuster,Zulu,N/A
'TV41479,Minenhle,Bhengu,Male,1990-10-26,34,Temporary Visa,Botswana,BO968917,Retirement Visa,2023-01-29,2023-12-20,VIS87886,N/A,0.84,nomusa59@com,(615)751-3496x811,"3018 Oxford Indawo, Mbombela, 3574",Sasolburg,Limpopo,2933,"Exhibitions officer, museum/gallery",Zulu,14
'5304218389075,Langalibalele,Hhoyiyane,Male,1953-04-21,72,Citizen,South Africa,46098030,N/A,N/A,N/A,N/A,N/A,0.73,onjengenyamazanemusa@za.net,668-716-0242x2579,"5736 Elizabeth Ithafa, Benoni, 8502",Welkom,Gauteng,2897,Pension scheme manager,Zulu,N/A
'6503248626067,Mandlakhe,Gabela,Male,1965-03-24,60,Citizen,South Africa,23490230,N/A,N/A,N/A,N/A,N/A,0.72,nomathalentedimba@co.za,678-908-3328x2715,"790 Short Ithafa, Centurion, 9559",Soweto,Northern Cape,9382,Geographical information systems officer,Zulu,N/A
'PR32731944,Thandiwe,Nkosi,Female,1979-02-02,46,Citizen,Ethiopia,71459681,Relative's Visa,2024-07-11,2034-07-09,PER83874,N/A,0.73,nomathalente94@org,+1-673-384-2224,"16 President Indlela, Middelburg, 6523",Bloemfontein,KwaZulu-Natal,3288,General practice doctor,Zulu,17
'5311064173009,Zenzile,Phungula,Female,1953-11-06,71,Citizen,South Africa,36939674,N/A,N/A,N/A,N/A,N/A,0.92,mngomasphiwe@africa.com,535-560-7811x114,"369 High Umgwaqo, Upington, 2164",Chatsworth,Free State,2631,Financial planner,Zulu,N/A
'4102031625018,Noxolo,Khabalidaka,Female,1941-02-03,84,Asylum Seeker,South Africa,55447975,N/A,N/A,N/A,N/A,N/A,0.76,hbele@africa.com,+1-586-340-2447x2791,"778 Paul Kruger Isitaladi, iBhayi, 6391",Mahikeng,Limpopo,3389,Therapeutic radiographer,Zulu,N/A
'8110077185049,Bandile,Mabaso,Male,1981-10-07,43,Citizen,South Africa,19121846,N/A,N/A,N/A,N/A,N/A,0.88,mfusinothando@co.za,912.774.9300,"98 West Indlela, Boksburg, 2280",Potchefstroom,Gauteng,7510,Sports administrator,Zulu,N/A
'TV14097,Mnqobi,Khoza,Female,1980-08-03,45,Citizen,Eswatini,70674664,Work Visa,2023-02-07,2025-11-13,VIS26101,N/A,0.67,simphiweyinkosichonco@org,(750)396-0406,"775 George Umgwaqo, Vereeniging, 8102",Bloemfontein,Eastern Cape,5547,Forensic scientist,Zulu,13
'4609141119074,Amahle,Mbuli,Female,1946-09-14,79,Citizen,South Africa,30677328,N/A,N/A,N/A,N/A,N/A,0.9,londiwebhensela@co.za,(816)227-7556x9079,"4688 Clarence Indawo, Mbombela, 9188",Upington,Northern Cape,1149,Marketing executive,Zulu,N/A
'9303058571034,Mlungisi,Boyabenyathi,Male,1993-03-05,32,Citizen,South Africa,78584998,N/A,N/A,N/A,N/A,N/A,0.76,fmasilela@africa.com,+1-908-386-8562,"2505 Clarence Indawo, Paarl, 8548",Sasolburg,Free State,3881,"Conservation officer, nature",Zulu,N/A
'PR53812379,Marieluise,Reichmann,Female,1991-09-11,34,Permanent Resident,Germany,578543751,Relative's Visa,2022-11-25,2032-11-22,PER84511,N/A,0.85,pwinkler@germany.com,(01789) 31603,"Florentine-Atzler-Ring 83, 18062 Rostock",Cloppenburg,Eastern Cape,92363,Programmierer,German,0
'0505133274001,Nozizwe,Bayeni,Female,2005-05-13,20,Citizen,South Africa,74815675,N/A,N/A,N/A,N/A,N/A,0.81,mazalankosijabulani@co.za,+1-514-826-0774x917,"54 Somerset Isitaladi, Krugersdorp, 4702",Centurion,Eastern Cape,8875,Advice worker,Zulu,N/A
'TV42136,Mcebisi,Gule,Male,1976-10-08,48,Permanent Resident,Ethiopia,97416706,Business Visa,2024-06-29,2025-08-12,VIS85356,N/A,0.65,mkhonzathalente@org,846.817.1706x44507,"4881 Edward Isitaladi, Mbombela, 5318",Kimberley,Gauteng,8919,Housing manager/officer,Zulu,20
'9105018772071,Vusumuzi,Mthiyane,Male,1991-05-01,34,Citizen,South Africa,83980115,N/A,N/A,N/A,N/A,N/A,0.86,gigabasimphiweyinkosi@co.za,(226)214-5124x99406,"7712 Smith Umgwaqo, Tembisa, 1032",Centurion,Gauteng,6018,"Scientist, marine",Zulu,N/A
'TV11368,Thando,Mchunu,Male,1972-08-15,53,Citizen,Zimbabwe,ZI645216,Work Visa,2023-03-18,2025-12-26,VIS63947,N/A,0.86,lungile76@zimbabwe.com,(726)572-5129,"18 Oxford Indlela, Stellenbosch, 6447",Soweto,Gauteng,9345,Sports development officer,Zulu,9
'AS964186,Thalente,Bhedleni,Male,1994-05-12,31,Asylum Seeker,Ethiopia,21888593,Asylum Seeker Permit,2023-10-15,2025-10-14,ASP56716,Under Review,0.49,jmhlambo@com,657-732-0355,"558 Oxford Ithafa, Rustenburg, 4782",Kimberley,Western Cape,9240,"Accountant, chartered certified",Zulu,14
'8801151478028,Zibuyile,Xaba,Female,1988-01-15,37,Citizen,South Africa,59803601,N/A,N/A,N/A,N/A,N/A,0.97,nomthandazogabadela@za.net,231-744-4008x84352,"500 Joseph Ithafa, Middelburg, 2636",Paarl,Northern Cape,7376,Advertising copywriter,Zulu,N/A
'0105301539023,Dumisani,Mawewe,Female,2001-05-30,24,Citizen,South Africa,38436437,N/A,N/A,N/A,N/A,N/A,0.72,siyabonganyambose@co.za,+1-625-739-8064x105,"119 Short Ithafa, uMgungundlovu, 7826",Springs,Mpumalanga,9884,Communications engineer,Zulu,N/A
'5704152864016,Gugu,Nxumalo,Female,1957-04-15,68,Citizen,South Africa,12204256,N/A,N/A,N/A,N/A,N/A,0.87,pmyeni@co.za,676.282.7410x282,"453 Victoria Ithafa, Mbombela, 5701",eThekwini,Mpumalanga,1374,Site engineer,Zulu,N/A
'TV28470,Nomusa,Mthonti,Female,1981-01-31,44,Temporary Visa,Tanzania,24795167,Work Visa,2023-05-16,2025-05-31,VIS25124,N/A,0.84,nonhlanhla36@net,+1-613-216-1032x6719,"782 Gandhi Ithafa, Bethlehem, 8710",George,KwaZulu-Natal,2781,Sports therapist,Zulu,8
'4512031229022,Nkazimulo,Ndonga,Female,1945-12-03,79,Citizen,South Africa,79653943,N/A,N/A,N/A,N/A,N/A,0.91,nomusa17@africa.com,617-727-0460x450,"6801 Frere Isitaladi, George, 3193",Benoni,KwaZulu-Natal,1690,Licensed conveyancer,Zulu,N/A
'6610264625091,Thabisile,Bhungane,Female,1966-10-26,58,Citizen,South Africa,91383234,N/A,N/A,N/A,N/A,N/A,0.92,igubulundu@co.za,(296)351-7214,"8027 Thomas Indawo, Welkom, 7269",Stellenbosch,Gauteng,9186,Naval architect,Zulu,N/A
'5812077461038,Mlungisi,Mlangatshe,Male,1958-12-07,66,Citizen,South Africa,59374237,N/A,N/A,N/A,N/A,N/A,0.76,nomathembabhovungana@co.za,001-932-949-4761,"7980 Prince Indlela, Newcastle, 6928",uMgungundlovu,North West,9702,Ergonomist,Zulu,N/A
'7802288991041,Luyanda,Mkhize,Male,1978-02-28,47,Citizen,South Africa,46401374,N/A,N/A,N/A,N/A,N/A,0.91,thandeka85@co.za,001-495-914-3105x289,"8772 Jan Smuts Indawo, Tembisa, 2838",Springs,KwaZulu-Natal,3103,Social researcher,Zulu,N/A
'9605098163007,Bandile,Nyazitla,Male,1996-05-09,29,Permanent Resident,South Africa,26595155,N/A,N/A,N/A,N/A,N/A,0.74,nontandanqobizitha@africa.com,420.640.6834x984,"61 Voortrekker Ithafa, Boksburg, 9509",Paarl,Western Cape,2363,Legal secretary,Zulu,N/A
'0004196026017,Vusumuzi,Hlela,Male,2000-04-19,25,Citizen,South Africa,39377527,N/A,N/A,N/A,N/A,N/A,0.74,gigabamnqobi@za.net,621.918.0633,"8832 Albertina Sisulu Isitaladi, Randfontein, 5522",Middelburg,Western Cape,4197,Geographical information systems officer,Zulu,N/A
'5001091266073,Sibusisiwe,Shandu,Female,1950-01-09,75,Citizen,South Africa,23172003,N/A,N/A,N/A,N/A,N/A,0.89,nkumanezenzile@co.za,825.450.9491,"120 Cecil Isitaladi, iBhayi, 3863",Tembisa,Western Cape,3469,Animal nutritionist,Zulu,N/A
'4206250284045,Nonjabulo,Mafulela,Female,1942-06-25,83,Temporary Visa,South Africa,18798677,N/A,N/A,N/A,N/A,N/A,0.86,nnhleko@africa.com,866-849-5299x707,"278 Nelson Mandela Indawo, iKapa, 8371",Polokwane,Western Cape,1878,"Designer, interior/spatial",Zulu,N/A
'5706166987002,SimphiweyiNkosi,Ncanana,Male,1957-06-16,68,Citizen,South Africa,12045877,N/A,N/A,N/A,N/A,N/A,0.9,qgagashe@za.net,930-388-4353x9789,"503 Paul Kruger Indawo, Mahikeng, 2286",Kathu,North West,4806,"Therapist, nutritional",Zulu,N/A
'5704298352096,Mandlakhe,Mbhodwe,Male,1957-04-29,68,Citizen,South Africa,83502846,N/A,N/A,N/A,N/A,N/A,0.91,thembekile97@co.za,+1-734-338-8240x897,"3405 Main Ithafa, Tembisa, 6568",Centurion,Northern Cape,7077,Veterinary surgeon,Zulu,N/A
'4812256937026,Mcebisi,Mhlanya,Male,1948-12-25,76,Citizen,South Africa,66723392,N/A,N/A,N/A,N/A,N/A,0.72,gugumbotho@africa.com,769-666-8657x40974,"124 Short Umgwaqo, Kimberley, 8472",Benoni,Northern Cape,3424,Medical illustrator,Zulu,N/A
'AS395878,Ndumiso,Nkwaliyenkosi,Female,1975-12-07,49,Citizen,Zimbabwe,ZI641004,Asylum Seeker Permit,2024-02-09,2026-02-08,ASP40905,Interview Scheduled,0.51,chibinobantu@co.zw,(649)940-5339x4387,"3463 Smith Isitaladi, Centurion, 3117",iBhayi,KwaZulu-Natal,6194,Advertising copywriter,Zulu,7
'5806040309053,Nobantu,Gengeshe,Female,1958-06-04,67,Citizen,South Africa,49012357,N/A,N/A,N/A,N/A,N/A,0.95,gugu76@za.net,820.706.8764x1233,"809 Nelson Mandela Isitaladi, Middelburg, 6410",Tembisa,Northern Cape,4566,"Therapist, speech and language",Zulu,N/A
