ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'8504274722033,Thembekile,Mgenge,Female,1985-04-27,40,Citizen,South Africa,45885459,N/A,N/A,N/A,N/A,N/A,nonjabulo47@co.za,+1-491-241-3329x8711,"8928 Elizabeth Indlela, iKapa, 3921",Boksburg,North West,4419,Plant breeder/geneticist,Zulu,N/A
'9907301816031,Zakhele,Msimang,Female,1999-07-30,26,Citizen,South Africa,93462511,N/A,N/A,N/A,N/A,N/A,nomagugu28@co.za,001-774-979-5694x173,"898 George Ithafa, Tembisa, 1443",Newcastle,Free State,3040,English as a foreign language teacher,Zulu,N/A
'PR30622971,Bhekokwakhe,Nhlengethwa,Female,1993-09-05,32,Temporary Visa,Somalia,76794499,Work Visa,2023-10-25,2033-10-22,PER19616,N/A,mandlahlela@com,374-234-9163x774,"601 Grey Indawo, Kathu, 3754",uMgungundlovu,Western Cape,3549,Information systems manager,Zulu,14
'PR12951552,Ioannis,Dietz,Male,2004-06-24,21,Citizen,Germany,519094593,Critical Skills Visa,2022-11-17,2032-11-14,PER11156,N/A,qrose@de,09857792026,"Fröhlichgasse 59, 43878 Fulda",Dresden,Limpopo,28300,Drogist,German,14
'8311037092090,Zenzele,Sibalukhulu,Male,1983-11-03,41,Citizen,South Africa,79493108,N/A,N/A,N/A,N/A,N/A,engubane@za.net,(429)281-0673x60438,"76 Gandhi Isitaladi, Vanderbijlpark, 9976",iKapa,Free State,9154,Chartered loss adjuster,Zulu,N/A
'6701243033045,Owethu,Khonjwayo,Female,1967-01-24,58,Temporary Visa,South Africa,39299058,N/A,N/A,N/A,N/A,N/A,sengwayomandla@za.net,+1-805-736-6764x3069,"429 George Umgwaqo, Thohoyandou, 7328",Middelburg,Eastern Cape,6280,Industrial buyer,Zulu,N/A
'4705048585055,Nhlanhla,Mthombeni,Male,1947-05-04,78,Temporary Visa,South Africa,60614922,N/A,N/A,N/A,N/A,N/A,gnowanqa@co.za,907-916-6056,"84 Gandhi Ithafa, Krugersdorp, 5140",Polokwane,Eastern Cape,4751,Games developer,Zulu,N/A
'4007101319032,Sithembiso,Sibiya,Female,1940-07-10,85,Citizen,South Africa,64802853,N/A,N/A,N/A,N/A,N/A,ymlangatshe@africa.com,(410)950-2975x2123,"8324 Gandhi Ithafa, Stellenbosch, 6133",Polokwane,Free State,5037,Social researcher,Zulu,N/A
'4407120310010,Thandeka,Dwala,Female,1944-07-12,81,Citizen,South Africa,25904271,N/A,N/A,N/A,N/A,N/A,ugambu@africa.com,+1-513-844-6418,"431 Church Isitaladi, Tembisa, 9201",Boksburg,Eastern Cape,7235,Optometrist,Zulu,N/A
'6810152156035,Olwethu,Makhanya,Female,1968-10-15,56,Citizen,South Africa,46070538,N/A,N/A,N/A,N/A,N/A,magubaneandile@africa.com,+1-853-742-9520,"7566 Commissioner Indawo, Benoni, 4159",Polokwane,Western Cape,2688,Private music teacher,Zulu,N/A
'9908273308026,Nobuhle,Ndaba,Female,1999-08-27,26,Citizen,South Africa,65890448,N/A,N/A,N/A,N/A,N/A,thuthukilemnangwe@za.net,912.709.0017,"856 King Umgwaqo, Newcastle, 7868",Vereeniging,Eastern Cape,6530,Petroleum engineer,Zulu,N/A
'TV87898,Siphesihle,Khaba,Female,1998-08-05,27,Permanent Resident,Zimbabwe,ZI435892,Relative's Visa,2024-02-18,2025-01-07,VIS19113,N/A,unjinji@co.zw,(801)303-1608,"142 Rivonia Ithafa, Springs, 9230",Vanderbijlpark,KwaZulu-Natal,6941,"Lighting technician, broadcasting/film/video",Zulu,18
'PR67754506,Nomalanga,Ngcolosi,Female,1987-11-20,37,Permanent Resident,Nigeria,N4843317,Retirement Visa,2024-10-21,2034-10-19,PER74585,N/A,thabisile13@com.ng,405-597-6242x57890,"243 Charles Umgwaqo, Mahikeng, 9770",Bethlehem,Gauteng,1693,"Engineer, control and instrumentation",Zulu,13
'TV58762,Siphesihle,Mahaye,Female,1997-12-18,27,Citizen,Eswatini,69952475,Business Visa,2022-12-28,2025-05-29,VIS51504,N/A,zinhle07@com,001-564-222-2844x1231,"915 York Umgwaqo, Randfontein, 7470",Vereeniging,Eastern Cape,9563,Professor Emeritus,Zulu,19
'TV54933,Antoine,Charles,Male,1976-09-14,48,Citizen,United Kingdom,348479306,Business Visa,2025-01-22,2025-09-28,VIS40948,N/A,cbertrand@co.uk,+33 1 74 45 16 87,"49, boulevard de Royer, 70319 HenryVille",Rodriguesdan,Limpopo,12772,juge d'instruction,French,12
'5006253073096,Bhekizizwe,Duze,Female,1950-06-25,75,Citizen,South Africa,21569109,N/A,N/A,N/A,N/A,N/A,nomalanganyambose@africa.com,+1-920-943-4140x72268,"28 Main Indlela, Tembisa, 6579",Chatsworth,Northern Cape,1845,Science writer,Zulu,N/A
'6705194048040,Siphesihle,Mnyandu,Female,1967-05-19,58,Citizen,South Africa,85781424,N/A,N/A,N/A,N/A,N/A,omsuthu@co.za,404.941.8950x482,"52 Milner Ithafa, Krugersdorp, 5134",Benoni,Eastern Cape,4516,Heritage manager,Zulu,N/A
'7612151845053,Siphesihle,Sikhosana,Female,1976-12-15,48,Citizen,South Africa,99453480,N/A,N/A,N/A,N/A,N/A,sphiwe00@za.net,3713108274,"1839 Albertina Sisulu Ithafa, Newcastle, 9431",Vereeniging,Northern Cape,6359,Geophysical data processor,Zulu,N/A
'4709190138031,Bhekokwakhe,Nodlomo,Female,1947-09-19,77,Citizen,South Africa,22889273,N/A,N/A,N/A,N/A,N/A,nothandomshazi@africa.com,(378)642-9880,"692 Frere Umgwaqo, Randfontein, 1875",Mahikeng,Free State,2143,Secondary school teacher,Zulu,N/A
'AS926102,Marguerite,Thierry,Female,1974-12-12,50,Citizen,United Kingdom,307125292,Asylum Seeker Permit,2023-11-29,2025-11-28,ASP35696,Refugee Status Granted,gilleslefebvre@uk.com,+33 1 34 48 34 02,"boulevard Zoé Techer, 09453 Lecoq",Sainte Véronique,Eastern Cape,05506,rédacteur territorial territoriale,French,16
'PR92087481,静,薛,Female,2004-03-03,21,Citizen,China,41809629,Business Visa,2024-02-26,2034-02-23,PER90307,N/A,juanhe@com.cn,15965985083,内蒙古自治区博县涪城关岭街e座 600760,丹丹市,Northern Cape,174330,医药招商,Mandarin,2
'PR70567657,Éric,Benard,Male,1972-07-24,53,Citizen,United Kingdom,225759625,Relative's Visa,2025-01-31,2035-01-29,PER78977,N/A,caronantoinette@co.uk,+33 4 67 67 02 75,"48, rue de Laporte, 61111 Bonneau",Boulay-les-Bains,North West,02340,ingénieur aromaticien aromaticienne,French,18
'9707299173055,Andile,Mabhoko,Male,1997-07-29,28,Citizen,South Africa,15512316,N/A,N/A,N/A,N/A,N/A,jmhlangu@za.net,(577)907-3649,"19 York Isitaladi, Kathu, 9012",Bethlehem,Mpumalanga,4799,IT trainer,Zulu,N/A
'PR98372761,秀芳,刘,Female,1977-10-02,47,Temporary Visa,China,43612502,Work Visa,2025-03-20,2035-03-18,PER50405,N/A,xia82@com.cn,15676235332,广西壮族自治区海燕市新城通辽街t座 667847,楠县,Gauteng,924959,客房服务员/楼面服务员,Mandarin,13
'4612102333001,Thabisile,Khumbuza,Female,1946-12-10,78,Citizen,South Africa,12736863,N/A,N/A,N/A,N/A,N/A,thembekalangeni@africa.com,595.651.7576x282,"138 Voortrekker Indawo, Newcastle, 7487",Newcastle,North West,2803,"Engineer, water",Zulu,N/A
'9309195771031,Mthokozisi,Mkhokeleleki,Male,1993-09-19,31,Temporary Visa,South Africa,51388240,N/A,N/A,N/A,N/A,N/A,bngidi@africa.com,(644)284-7570x67915,"65 Churchill Isitaladi, Soweto, 8822",Musina,Limpopo,4343,Chief Operating Officer,Zulu,N/A
'8703232336046,Sibusisiwe,Ncube,Female,1987-03-23,38,Permanent Resident,South Africa,18919611,N/A,N/A,N/A,N/A,N/A,rvilakazi@co.za,871-736-7580x6286,"339 President Isitaladi, Kathu, 2776",Upington,KwaZulu-Natal,2064,"Designer, television/film set",Zulu,N/A
'TV53609,Filipa,Rodrigues,Female,1998-10-09,26,Citizen,Mozambique,MO802377,Study Visa,2023-11-03,2025-07-30,VIS92666,N/A,nfonseca@mozambique.com,+351923853295,"Largo de Baixo, 64, 2642-128 Trofa",Queluz,Mpumalanga,5652-032,Enfermeiro especialista em saúde mental e psiquiátrica,Portuguese,20
'5004194489005,Nkazimulo,Nkamzwayo,Female,1950-04-19,75,Citizen,South Africa,38300225,N/A,N/A,N/A,N/A,N/A,mjolizakhele@co.za,686-400-1536x96263,"90 Elizabeth Indlela, Tembisa, 8214",Witbank,Northern Cape,2036,Orthoptist,Zulu,N/A
'7205113324010,Nomathalente,Mabizela,Female,1972-05-11,53,Citizen,South Africa,59544700,N/A,N/A,N/A,N/A,N/A,sibusisiwe58@za.net,463.805.9958,"60 King Umgwaqo, eThekwini, 2964",Newcastle,Eastern Cape,2733,Hydrogeologist,Zulu,N/A
'5003148301067,Luyanda,Mayise,Male,1950-03-14,75,Permanent Resident,South Africa,49113676,N/A,N/A,N/A,N/A,N/A,dinabantukhanyisile@africa.com,917.765.9989x5923,"27 Walter Sisulu Indawo, Vereeniging, 3370",Klerksdorp,Northern Cape,5444,"Chemist, analytical",Zulu,N/A
'8905102295017,Thembeka,Nzima,Female,1989-05-10,36,Citizen,South Africa,63489602,N/A,N/A,N/A,N/A,N/A,mbilinomusa@za.net,+1-550-307-9933,"4782 Paul Kruger Isitaladi, iKapa, 3120",uMgungundlovu,Gauteng,8517,Industrial/product designer,Zulu,N/A
'5201229681054,Nhlanhla,Masina,Male,1952-01-22,73,Temporary Visa,South Africa,60199163,N/A,N/A,N/A,N/A,N/A,vntombela@africa.com,808-999-5759x7438,"36 Commissioner Ithafa, Krugersdorp, 7054",Polokwane,Gauteng,2872,"Teacher, early years/pre",Zulu,N/A
'7309290481059,Thabisa,Mvelase,Female,1973-09-29,51,Temporary Visa,South Africa,83353008,N/A,N/A,N/A,N/A,N/A,yqomazitha@africa.com,+1-693-413-5587,"807 President Isitaladi, eThekwini, 5730",uMgungundlovu,North West,6269,"Psychotherapist, child",Zulu,N/A
'5706155621062,Sibusiso,Sompisi,Male,1957-06-15,68,Citizen,South Africa,21504781,N/A,N/A,N/A,N/A,N/A,nyeyeye@co.za,361-904-1996,"36 Frere Indlela, Sasolburg, 4424",iBhayi,Mpumalanga,5677,"Administrator, arts",Zulu,N/A
'7708061655055,Olwethu,Mabizela,Female,1977-08-06,48,Citizen,South Africa,35944858,N/A,N/A,N/A,N/A,N/A,nomusandlondlo@co.za,411-253-2827,"3382 Smith Indlela, Stellenbosch, 2131",eThekwini,Western Cape,4660,Learning mentor,Zulu,N/A
'4510222145081,Simphiwe,Phathwayo,Female,1945-10-22,79,Citizen,South Africa,56385869,N/A,N/A,N/A,N/A,N/A,minenhlenyokayebululu@za.net,529-925-1494,"3576 George Umgwaqo, Middelburg, 5737",uMgungundlovu,Limpopo,2789,Dispensing optician,Zulu,N/A
'4309061792092,Nobantu,Phuthini,Female,1943-09-06,82,Citizen,South Africa,75854610,N/A,N/A,N/A,N/A,N/A,memelanomathemba@africa.com,310-346-3989,"56 High Indawo, Polokwane, 1350",Mahikeng,Northern Cape,8946,"Research officer, political party",Zulu,N/A
'PR46958710,Musa,Sibeko,Male,1986-05-21,39,Temporary Visa,Kenya,K1743463,Business Visa,2024-01-05,2034-01-02,PER48717,N/A,nothando91@kenya.com,615.657.9836,"602 William Indlela, Uitenhage, 7929",Vereeniging,KwaZulu-Natal,3907,Holiday representative,Zulu,14
'9011212110036,Nomathemba,Mbokazi,Female,1990-11-21,34,Citizen,South Africa,72956100,N/A,N/A,N/A,N/A,N/A,thandazile45@africa.com,714-745-1413x392,"905 Albertina Sisulu Umgwaqo, Kimberley, 7048",Middelburg,Western Cape,7561,Museum/gallery exhibitions officer,Zulu,N/A
'0101298449024,Lungile,Yei,Male,2001-01-29,24,Temporary Visa,South Africa,36053971,N/A,N/A,N/A,N/A,N/A,mthombenidumisani@co.za,(723)656-4976,"1181 James Umgwaqo, Potchefstroom, 3702",Kimberley,North West,2127,Curator,Zulu,N/A
'4210224065064,Thalente,Ndlandla,Female,1942-10-22,82,Citizen,South Africa,78602602,N/A,N/A,N/A,N/A,N/A,sikobinothando@africa.com,+1-410-258-1381x0620,"7160 William Indawo, Witbank, 6951",George,Mpumalanga,9225,Professor Emeritus,Zulu,N/A
'6107282905039,Thandazile,Mngwengwe,Female,1961-07-28,64,Citizen,South Africa,99310800,N/A,N/A,N/A,N/A,N/A,phikelanomusa@co.za,+1-679-216-3414x2209,"200 Queen Indlela, Mbombela, 2138",Kathu,Limpopo,6611,Museum/gallery exhibitions officer,Zulu,N/A
'TV77027,Simphiwe,Boyabenyathi,Female,1984-08-27,41,Citizen,Somalia,58039413,Relative's Visa,2023-12-28,2025-03-02,VIS63589,N/A,enyawo@org,001-949-760-1387x42534,"418 Cecil Ithafa, George, 5592",Tembisa,Free State,3115,"Journalist, broadcasting",Zulu,6
'6411031363078,Thandazile,Mathunjwa,Female,1964-11-03,60,Citizen,South Africa,99360762,N/A,N/A,N/A,N/A,N/A,londisizwe90@co.za,+1-894-225-9898x6767,"91 Jan Smuts Indlela, Bethlehem, 4088",George,Eastern Cape,3734,Structural engineer,Zulu,N/A
'PR52597277,Nhlanhla,Bikwayo,Male,2004-06-03,21,Citizen,Ethiopia,12844537,Corporate Visa,2024-01-14,2034-01-11,PER65561,N/A,nomusahlongwane@org,001-824-628-9678x24341,"771 Long Indawo, Tembisa, 5606",Klerksdorp,North West,2928,"Designer, multimedia",Zulu,12
'4512283625009,Owethu,Hlubi,Female,1945-12-28,79,Temporary Visa,South Africa,44651534,N/A,N/A,N/A,N/A,N/A,ndlanyamthokozisi@za.net,711.233.5490x03193,"455 High Umgwaqo, Kathu, 7320",Mbombela,North West,6585,"Geologist, wellsite",Zulu,N/A
'8412136178076,Mandlakhe,Nontuli,Male,1984-12-13,40,Citizen,South Africa,74713615,N/A,N/A,N/A,N/A,N/A,thembekilekheswa@za.net,364-892-8908,"759 Walter Sisulu Isitaladi, Springs, 6613",Vereeniging,KwaZulu-Natal,4877,"Teacher, adult education",Zulu,N/A
'PR86020620,Londiwe,Phakathwayo,Female,1970-11-09,54,Citizen,Somalia,41426276,Business Visa,2023-09-02,2033-08-30,PER40532,N/A,ndlelasfiso@com,001-750-941-5626x75623,"266 Short Ithafa, Randfontein, 1301",Polokwane,Limpopo,9038,Advertising art director,Zulu,13
'7208138672005,Luyanda,Mayisela,Male,1972-08-13,53,Permanent Resident,South Africa,38907739,N/A,N/A,N/A,N/A,N/A,bhekokwakhe13@co.za,001-869-903-1767x50518,"54 Smith Indlela, Tembisa, 3088",iBhayi,Gauteng,2955,"Surveyor, insurance",Zulu,N/A
'0111077898009,S'fiso,Ntshingila,Male,2001-11-07,23,Citizen,South Africa,80559011,N/A,N/A,N/A,N/A,N/A,sphiwe78@africa.com,(264)575-9847x1740,"7486 Charles Isitaladi, Musina, 4797",Uitenhage,KwaZulu-Natal,6907,Minerals surveyor,Zulu,N/A
'0306100542035,Nonhlanhla,Gambuse,Female,2003-06-10,22,Asylum Seeker,South Africa,65238336,N/A,N/A,N/A,N/A,N/A,sibongilemusi@co.za,698-298-2673x993,"710 Commissioner Indlela, Kathu, 8542",Potchefstroom,Gauteng,4190,"Nurse, mental health",Zulu,N/A
'PR51346846,Sibonelo,Mncube,Male,2005-12-19,19,Permanent Resident,Zambia,64579390,Study Visa,2024-02-03,2034-01-31,PER19577,N/A,mfusinomagugu@com,9713598782,"5421 James Ithafa, Witbank, 9539",Polokwane,Limpopo,6159,Immigration officer,Zulu,16
'PR66300689,स्वर्ण,मैती,Female,2003-02-06,22,Citizen,India,28038616,Business Visa,2023-01-21,2033-01-18,PER10627,N/A,kaambhrdvaaj@india.com,09414328230,"42 सिन्हा, विस्तारण 874984",चंबा,Western Cape,420588,Warden/ranger,Hindi,6
'PR93730003,俊,许,Male,1990-11-07,34,Citizen,China,15474804,Retirement Visa,2024-06-01,2034-05-30,PER36347,N/A,osu@com.cn,15929730082,香港特别行政区丽华市清城六安街Q座 268566,太原县,KwaZulu-Natal,911328,医疗器械销售经理/主管,Mandarin,17
'TV48397,Caroline,Rey,Female,1995-01-05,30,Citizen,United Kingdom,569095266,Retirement Visa,2023-02-09,2025-09-16,VIS30922,N/A,thomasceline@co.uk,03 87 52 92 10,"28, chemin Georges, 90134 Barbe",Menarddan,Free State,89204,webdesigner,French,15
'4904304181061,Nonjabulo,Chamane,Female,1949-04-30,76,Asylum Seeker,South Africa,99553503,N/A,N/A,N/A,N/A,N/A,zakhelemcusi@co.za,349.891.5181,"256 Elizabeth Ithafa, eThekwini, 2542",Bethlehem,Limpopo,6643,"Research officer, political party",Zulu,N/A
'9703162685096,Nothando,Msweli,Female,1997-03-16,28,Citizen,South Africa,82369473,N/A,N/A,N/A,N/A,N/A,minenhle05@za.net,297-604-8583,"917 Prince Indlela, Krugersdorp, 4341",Kathu,Mpumalanga,7588,Brewing technologist,Zulu,N/A
'8707026783092,SimphiweyiNkosi,Sikhakhane,Male,1987-07-02,38,Permanent Resident,South Africa,86595619,N/A,N/A,N/A,N/A,N/A,zakhele86@za.net,+1-234-567-5149,"12 King Isitaladi, Stellenbosch, 7130",Polokwane,KwaZulu-Natal,6576,Claims inspector/assessor,Zulu,N/A
'4403070122071,Thuthukile,Nzama,Female,1944-03-07,81,Citizen,South Africa,99177095,N/A,N/A,N/A,N/A,N/A,zinhlemsuthu@za.net,444.668.0045x20730,"2361 Adelaide Ithafa, Sasolburg, 9112",Thohoyandou,Limpopo,9789,Barista,Zulu,N/A
'0111263173037,Dumisile,Ndlangamandla,Female,2001-11-26,23,Citizen,South Africa,85140383,N/A,N/A,N/A,N/A,N/A,thandekamemela@africa.com,327.414.9078x06601,"395 Main Indlela, Springs, 3997",George,Limpopo,3998,"Scientist, research (medical)",Zulu,N/A
'TV77894,Thandiwe,Mathaba,Female,1992-07-24,33,Citizen,Nigeria,N5071225,Study Visa,2025-03-04,2027-06-01,VIS33305,N/A,rsimelane@com.ng,+1-374-239-9957,"439 Short Indawo, Kathu, 9663",Vanderbijlpark,Limpopo,8890,Wellsite geologist,Zulu,15
'4812148739034,Bandile,Madide,Male,1948-12-14,76,Citizen,South Africa,83818633,N/A,N/A,N/A,N/A,N/A,nqobizithaduma@za.net,+1-753-406-9024x85794,"20 Churchill Umgwaqo, Paarl, 5783",Upington,Northern Cape,2080,Advertising art director,Zulu,N/A
'5005024984088,Sibongile,Binda,Female,1950-05-02,75,Citizen,South Africa,12730619,N/A,N/A,N/A,N/A,N/A,imkhithi@africa.com,277-720-5079,"45 Stanley Indlela, Newcastle, 1092",Kathu,Northern Cape,9729,"Doctor, hospital",Zulu,N/A
'PR81901581,Jean,Menard,Male,1978-11-13,46,Citizen,Democratic Republic of Congo,73656308,Business Visa,2024-04-02,2034-03-31,PER18370,N/A,lbarbier@org,+33 1 45 08 14 11,"chemin de Menard, 08638 Perrier",Lemaire,Free State,97253,souscripteur,French,13
'5610024979038,Thabisa,Mphephethwa,Female,1956-10-02,68,Citizen,South Africa,12320812,N/A,N/A,N/A,N/A,N/A,sibonelothoyana@za.net,001-577-508-9489x4863,"4322 York Indawo, Middelburg, 2138",Krugersdorp,Mpumalanga,7516,Leisure centre manager,Zulu,N/A
'6611100562081,Nobantu,Mbunjwa,Female,1966-11-10,58,Citizen,South Africa,39342594,N/A,N/A,N/A,N/A,N/A,nomcebogabela@africa.com,+1-766-669-2962x7561,"928 Albertina Sisulu Ithafa, Soweto, 4073",Kimberley,Eastern Cape,9372,Biomedical engineer,Zulu,N/A
'5707244509063,Thandeka,Mbamali,Female,1957-07-24,68,Citizen,South Africa,73488897,N/A,N/A,N/A,N/A,N/A,lungilempikela@za.net,707.701.1361,"7580 Somerset Umgwaqo, Polokwane, 9856",Chatsworth,Northern Cape,6570,"Scientist, forensic",Zulu,N/A
'6002260468041,Bhekizizwe,Nongalaza,Female,1960-02-26,65,Temporary Visa,South Africa,39701327,N/A,N/A,N/A,N/A,N/A,clembede@za.net,001-645-887-5344x719,"5467 Commissioner Isitaladi, Kimberley, 9966",Kimberley,Free State,6552,Commercial art gallery manager,Zulu,N/A
'6504177398088,Sibonelo,Mnyamande,Male,1965-04-17,60,Citizen,South Africa,39700722,N/A,N/A,N/A,N/A,N/A,nhlanhla89@co.za,808-203-2896x85336,"4714 Walter Sisulu Isitaladi, Paarl, 8631",Centurion,North West,7607,Freight forwarder,Zulu,N/A
'AS494876,Bhekisisa,Gigaba,Female,2005-11-03,19,Citizen,Botswana,BO150097,Asylum Seeker Permit,2025-03-03,2027-03-03,ASP60945,Refugee Status Granted,gugu96@org,(653)426-1772,"8003 Milner Umgwaqo, Soweto, 2801",Potchefstroom,Eastern Cape,7994,Ship broker,Zulu,6
'7107129433006,Mcebisi,Hlatshwayo,Male,1971-07-12,54,Citizen,South Africa,58956908,N/A,N/A,N/A,N/A,N/A,mothasibongile@co.za,754.846.5020,"6523 High Ithafa, Soweto, 7709",Upington,Gauteng,8177,"Surveyor, hydrographic",Zulu,N/A
'TV99348,Thuthukile,Gasa,Female,1997-09-27,27,Citizen,Malawi,58384887,Critical Skills Visa,2024-06-12,2025-03-03,VIS58707,N/A,mmadlula@org,(744)573-5970,"3135 Somerset Umgwaqo, Klerksdorp, 9172",Tembisa,Mpumalanga,4780,Exercise physiologist,Zulu,2
'0410042206021,Nomathalente,Nkwali,Female,2004-10-04,20,Asylum Seeker,South Africa,17035047,N/A,N/A,N/A,N/A,N/A,cmlondo@za.net,001-465-574-7103x301,"534 Commissioner Isitaladi, Bloemfontein, 2817",Benoni,Gauteng,2489,Landscape architect,Zulu,N/A
'0106083266093,Bhekizizwe,Mnquhe,Female,2001-06-08,24,Permanent Resident,South Africa,15213290,N/A,N/A,N/A,N/A,N/A,nobuhle87@africa.com,+1-585-384-8885x954,"9958 Paul Kruger Isitaladi, iBhayi, 2153",Sasolburg,Eastern Cape,8623,Applications developer,Zulu,N/A
'9001185070020,Langalibalele,Phoseka,Male,1990-01-18,35,Citizen,South Africa,89957247,N/A,N/A,N/A,N/A,N/A,mnqobi66@za.net,+1-883-812-4968,"530 Stanley Indlela, Welkom, 4975",Springs,Eastern Cape,1992,Fish farm manager,Zulu,N/A
'AS619498,Simphiwe,Gubhuza,Female,1980-11-05,44,Citizen,Eswatini,52416016,Asylum Seeker Permit,2023-09-17,2025-09-16,ASP77374,Refugee Status Granted,bmalambule@net,(757)950-2069,"64 Walter Sisulu Umgwaqo, iBhayi, 8923",Vanderbijlpark,Mpumalanga,8677,Marine scientist,Zulu,8
'AS286023,Dumisani,Sembathwa,Female,1998-08-22,27,Citizen,Ethiopia,10929352,Asylum Seeker Permit,2023-01-23,2025-01-22,ASP10503,Application Submitted,cncala@net,+1-218-294-1943x745,"2913 President Isitaladi, Vanderbijlpark, 3318",Mahikeng,Eastern Cape,6101,Medical technical officer,Zulu,14
'0305080247067,Thandeka,Gwagwa,Female,2003-05-08,22,Citizen,South Africa,75700542,N/A,N/A,N/A,N/A,N/A,mngomanqobizitha@africa.com,(239)778-4574,"540 Albertina Sisulu Isitaladi, Thohoyandou, 2098",Vereeniging,Eastern Cape,1304,Advice worker,Zulu,N/A
'0211140397013,Thandazile,Nyambose,Female,2002-11-14,22,Permanent Resident,South Africa,24818794,N/A,N/A,N/A,N/A,N/A,lwandile08@africa.com,479.755.5586x8490,"965 Walter Sisulu Ithafa, Mbombela, 4101",Upington,Eastern Cape,7383,Ranger/warden,Zulu,N/A
'4405039963071,Thando,Mshiyane,Male,1944-05-03,81,Citizen,South Africa,25159234,N/A,N/A,N/A,N/A,N/A,bhekisisadunge@za.net,(514)334-2269x2040,"433 Edward Umgwaqo, Centurion, 3834",Boksburg,Free State,2106,"Psychologist, counselling",Zulu,N/A
'PR63960867,Simphiwe,Gabadela,Female,1986-09-05,39,Citizen,Ethiopia,96376339,Corporate Visa,2022-10-30,2032-10-27,PER31962,N/A,sibongilekhuluse@org,+1-477-268-4561x37625,"736 Prince Isitaladi, Tembisa, 6941",Witbank,Northern Cape,4022,Tax adviser,Zulu,10
'8205171969015,Dumisani,Maduna,Female,1982-05-17,43,Citizen,South Africa,48857732,N/A,N/A,N/A,N/A,N/A,sandile49@co.za,(488)967-6572x2505,"675 Voortrekker Isitaladi, iKapa, 7099",Witbank,Mpumalanga,6261,Physiological scientist,Zulu,N/A
'6601165785051,Bandile,Ndawo,Male,1966-01-16,59,Citizen,South Africa,37274461,N/A,N/A,N/A,N/A,N/A,gugulethungwane@co.za,(228)791-5642x92478,"837 Joseph Indawo, eGoli, 2698",Witbank,Eastern Cape,7055,Plant breeder/geneticist,Zulu,N/A
'9511183930081,Nqobizitha,Madide,Female,1995-11-18,29,Citizen,South Africa,84945218,N/A,N/A,N/A,N/A,N/A,njabuloonjengenyamazane@africa.com,544.928.1988,"432 West Ithafa, Soweto, 9694",Upington,Mpumalanga,2547,Data processing manager,Zulu,N/A
'8506051220035,Zibuyile,Sibeko,Female,1985-06-05,40,Citizen,South Africa,70268532,N/A,N/A,N/A,N/A,N/A,hlelasiyabonga@za.net,+1-485-484-3471,"83 Gandhi Ithafa, uMgungundlovu, 1505",Mbombela,KwaZulu-Natal,6921,Management consultant,Zulu,N/A
'4608275984051,Bandile,Madiba,Male,1946-08-27,79,Permanent Resident,South Africa,83173848,N/A,N/A,N/A,N/A,N/A,noxolo44@africa.com,336.379.3483x04610,"99 Somerset Umgwaqo, Thohoyandou, 3967",uMgungundlovu,Gauteng,3279,"Accountant, chartered management",Zulu,N/A
'7405045785076,Nhlanhla,Mtumaseli,Male,1974-05-04,51,Citizen,South Africa,39938618,N/A,N/A,N/A,N/A,N/A,sphetha@co.za,605.272.2509x8021,"96 Churchill Indlela, Kimberley, 4260",Randfontein,KwaZulu-Natal,3654,Local government officer,Zulu,N/A
'8812032138045,Silondile,Ngubeni,Female,1988-12-03,36,Citizen,South Africa,23881715,N/A,N/A,N/A,N/A,N/A,nmyeza@za.net,512.490.0569,"82 Churchill Ithafa, Uitenhage, 7420",Newcastle,Western Cape,1715,Control and instrumentation engineer,Zulu,N/A
'8606142951013,Thandiwe,Mbonambi,Female,1986-06-14,39,Citizen,South Africa,87694753,N/A,N/A,N/A,N/A,N/A,mngomasiphesihle@africa.com,(498)759-2144x7151,"79 Grey Isitaladi, Potchefstroom, 1939",Sasolburg,Limpopo,4367,Chartered certified accountant,Zulu,N/A
'TV43436,Dumisile,Bikelwayo,Female,1997-01-29,28,Permanent Resident,Zimbabwe,ZI798380,Study Visa,2023-05-30,2025-06-13,VIS21387,N/A,mqadibhekisisa@zimbabwe.com,254-913-6229,"2644 Clarence Indawo, eGoli, 4023",Mahikeng,Northern Cape,3443,Chief Executive Officer,Zulu,7
'4603130222079,Dumisile,Sondisa,Female,1946-03-13,79,Permanent Resident,South Africa,31144724,N/A,N/A,N/A,N/A,N/A,khanyisile57@co.za,(281)459-7457,"90 Thomas Isitaladi, iKapa, 2647",Soweto,Gauteng,9208,"Scientist, physiological",Zulu,N/A
'6809103370045,Nomasonto,Phathwayo,Female,1968-09-10,57,Temporary Visa,South Africa,39659744,N/A,N/A,N/A,N/A,N/A,sibusiso77@za.net,+1-304-204-5742x5952,"8280 Long Indlela, iBhayi, 5425",Vanderbijlpark,Western Cape,6246,"Librarian, public",Zulu,N/A
