ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Biometric Score,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'9602215332060,Sandile,Nonduma,Male,1996-02-21,29,Citizen,South Africa,97993559,N/A,N/A,N/A,N/A,N/A,0.71,mlungisi70@co.za,+1-810-834-2638x61633,"619 Nelson Mandela Isitaladi, Kimberley, 4170",Boksburg,Western Cape,7143,Marine scientist,Zulu,N/A
'PR73109695,Nomathemba,Msamkhulu,Female,1976-06-26,49,Asylum Seeker,Kenya,K4698883,Study Visa,2023-08-21,2033-08-18,PER37640,N/A,0.93,bandilebhovungana@kenya.com,(393)926-8508,"5053 Walter Sisulu Umgwaqo, Rustenburg, 7090",Klerksdorp,KwaZulu-Natal,9304,"Conservator, furniture",Zulu,17
'PR18778018,Owethu,Thango,Female,1994-08-16,31,Asylum Seeker,Zimbabwe,ZI951892,Critical Skills Visa,2024-08-27,2034-08-25,PER52877,N/A,0.93,mnqamusibusisiwe@co.zw,638-594-7798x23631,"2701 Church Isitaladi, Middelburg, 8426",Boksburg,Western Cape,5386,"Engineer, production",Zulu,12
'5207300614086,Nomcebo,Madlanduna,Female,1952-07-30,73,Citizen,South Africa,78283534,N/A,N/A,N/A,N/A,N/A,0.79,mandlakhekunene@co.za,(426)434-3427x0707,"487 Churchill Indlela, Klerksdorp, 3010",Springs,Mpumalanga,2664,"Nurse, learning disability",Zulu,N/A
'AS315386,Langalibalele,Mcwaye,Male,1990-02-26,35,Citizen,Eswatini,46251076,Asylum Seeker Permit,2025-02-16,2027-02-16,ASP97063,Under Review,0.75,kmathebela@net,(326)522-4760x54547,"906 Frere Umgwaqo, Bethlehem, 6318",Benoni,Western Cape,9410,Occupational psychologist,Zulu,4
'TV42407,Nozibusiso,Mjwara,Female,2000-03-18,25,Permanent Resident,Somalia,77459954,Corporate Visa,2023-09-28,2026-01-06,VIS89649,N/A,0.71,ymkhonza@com,765.820.1291x921,"8109 Adelaide Umgwaqo, iBhayi, 1353",Witbank,Mpumalanga,9921,"Designer, ceramics/pottery",Zulu,5
'6209309174020,Vusumuzi,Khabalidaka,Male,1962-09-30,63,Citizen,South Africa,83563492,N/A,N/A,N/A,N/A,N/A,0.77,qmadlanduna@africa.com,001-824-721-9447x584,"173 Grey Ithafa, Uitenhage, 2709",Rustenburg,Mpumalanga,6928,Drilling engineer,Zulu,N/A
'0402217455005,Njabulo,Nsibanyoni,Male,2004-02-21,21,Citizen,South Africa,47600653,N/A,N/A,N/A,N/A,N/A,0.72,gugumazibuko@za.net,(984)996-8404,"26 Church Umgwaqo, Middelburg, 6111",Benoni,Western Cape,7332,Art therapist,Zulu,N/A
'TV93197,Andile,Vilakazi,Male,1994-11-09,30,Citizen,Somalia,88717940,Retirement Visa,2024-03-17,2024-08-21,VIS85033,N/A,0.67,dubesphiwe@org,001-374-916-2734x64176,"20 Long Umgwaqo, Witbank, 9473",Krugersdorp,Free State,6596,"Investment banker, operational",Zulu,0
'AS121169,Gugu,Sitolotolo,Female,1985-04-06,40,Citizen,Eswatini,26807567,Asylum Seeker Permit,2025-01-11,2027-01-11,ASP64031,Refugee Status Granted,0.76,thabisa55@net,823-614-7260x03620,"1770 Short Umgwaqo, Krugersdorp, 9484",Bloemfontein,North West,6210,Arboriculturist,Zulu,7
'AS896387,Mlungisi,Mpumuza,Male,1972-07-31,53,Citizen,Eswatini,46824609,Asylum Seeker Permit,2025-06-02,2027-06-02,ASP44360,Appeal Pending,0.59,nokulungandlela@com,001-818-323-2747x55008,"980 James Umgwaqo, Chatsworth, 8844",Boksburg,Northern Cape,8247,"Horticulturist, amenity",Zulu,17
'7502225553090,Sphiwe,Mwelase,Male,1975-02-22,50,Citizen,South Africa,81948655,N/A,N/A,N/A,N/A,N/A,0.75,gmdlumbi@africa.com,+1-529-863-6186x81897,"27 Jan Smuts Isitaladi, Witbank, 2638",Kimberley,Western Cape,2505,Media planner,Zulu,N/A
'8604289311019,Langalibalele,Gcwensa,Male,1986-04-28,39,Citizen,South Africa,64879076,N/A,N/A,N/A,N/A,N/A,0.83,londisizwemthabela@africa.com,(359)906-0055x72639,"838 Albertina Sisulu Indawo, Upington, 1845",Stellenbosch,Western Cape,3737,Quarry manager,Zulu,N/A
'8701231045078,Nomathalente,Manqele,Female,1987-01-23,38,Citizen,South Africa,47508693,N/A,N/A,N/A,N/A,N/A,0.99,mandlakhekhulu@za.net,620.388.8645x3035,"74 Stanley Indlela, Bloemfontein, 8669",Welkom,KwaZulu-Natal,4527,"Scientist, forensic",Zulu,N/A
'AS434593,Olwethu,Mahlase,Female,1975-12-02,49,Citizen,Lesotho,34278651,Asylum Seeker Permit,2022-12-09,2024-12-08,ASP62765,Interview Scheduled,0.46,gmathetha@org,+1-253-259-3315x0253,"209 George Ithafa, Sasolburg, 3155",Witbank,Free State,1799,Physiological scientist,Zulu,16
'6411058095060,Mandla,Sembathwa,Male,1964-11-05,60,Permanent Resident,South Africa,51954864,N/A,N/A,N/A,N/A,N/A,0.81,zakhele85@co.za,(282)814-3523x52063,"41 Victoria Ithafa, Middelburg, 5143",Boksburg,Limpopo,5363,Tour manager,Zulu,N/A
'5903288160096,Lwandile,Mathibela,Male,1959-03-28,66,Citizen,South Africa,99295747,N/A,N/A,N/A,N/A,N/A,0.8,tnkomoye@africa.com,(947)412-5373x72084,"398 President Ithafa, Sasolburg, 1147",Benoni,KwaZulu-Natal,3718,Graphic designer,Zulu,N/A
'6712060392028,Thembekile,Mzilankatha,Female,1967-12-06,57,Citizen,South Africa,90105727,N/A,N/A,N/A,N/A,N/A,0.88,bhedlenizinhle@co.za,001-789-278-7771x24874,"42 Clarence Indlela, Benoni, 9179",Kimberley,Western Cape,2222,Glass blower/designer,Zulu,N/A
'5101238624005,Zenzele,Ntshiza,Male,1951-01-23,74,Permanent Resident,South Africa,15657308,N/A,N/A,N/A,N/A,N/A,0.88,znyembezi@za.net,470.862.1440,"841 High Umgwaqo, Upington, 3207",Rustenburg,Eastern Cape,3015,Advertising account planner,Zulu,N/A
'5712162056078,Nomthandazo,Maluleka,Female,1957-12-16,67,Citizen,South Africa,98074568,N/A,N/A,N/A,N/A,N/A,0.78,thabisilemasibekela@co.za,491-759-1169x7352,"353 Church Isitaladi, Bloemfontein, 3199",iKapa,Gauteng,2701,Nutritional therapist,Zulu,N/A
'7710173798094,Nothando,Dinwa,Female,1977-10-17,47,Temporary Visa,South Africa,37012479,N/A,N/A,N/A,N/A,N/A,0.71,silondilesimelane@africa.com,882-819-8392x00809,"908 Clarence Umgwaqo, Stellenbosch, 9191",Kimberley,Western Cape,4784,"Engineer, drilling",Zulu,N/A
'5903054156063,Nokulunga,Memela,Female,1959-03-05,66,Permanent Resident,South Africa,18885208,N/A,N/A,N/A,N/A,N/A,0.89,madidedumisani@co.za,9363309599,"943 George Ithafa, Bloemfontein, 2510",Kathu,KwaZulu-Natal,7178,Plant breeder/geneticist,Zulu,N/A
'TV33681,Andile,Khwela,Male,1978-10-10,46,Asylum Seeker,Zimbabwe,ZI555830,Relative's Visa,2023-10-18,2025-08-08,VIS47786,N/A,0.6,smasibekela@zimbabwe.com,(876)931-6125x3377,"70 Milner Ithafa, Witbank, 7889",iKapa,Western Cape,1311,Mechanical engineer,Zulu,9
'AS215928,Sandile,Sontuli,Male,1971-03-05,54,Citizen,Botswana,BO645177,Asylum Seeker Permit,2024-12-20,2026-12-20,ASP15334,Application Submitted,0.34,ksomfula@org,001-376-988-6623x30343,"124 King Indawo, Potchefstroom, 8412",eThekwini,Northern Cape,8696,"Production assistant, television",Zulu,16
'PR84785533,Sandile,Thole,Male,2005-04-03,20,Citizen,Kenya,K4902233,Study Visa,2024-06-29,2034-06-27,PER24635,N/A,0.91,pgubeshe@kenya.com,+1-384-251-3454x4500,"796 Charles Umgwaqo, Musina, 8787",Randfontein,KwaZulu-Natal,3849,"Civil engineer, contracting",Zulu,9
'PR14689235,Mandla,Mbokazi,Male,2002-11-03,22,Citizen,Somalia,77855143,Retirement Visa,2022-12-10,2032-12-07,PER63481,N/A,0.86,rgagashe@org,001-498-882-2571,"191 Grey Indawo, Soweto, 1954",uMgungundlovu,Gauteng,7794,Outdoor activities/education manager,Zulu,17
'6308204272020,Sibusisiwe,Luvuno,Female,1963-08-20,62,Citizen,South Africa,11219800,N/A,N/A,N/A,N/A,N/A,0.79,dumisilemshibe@co.za,+1-400-770-2968,"45 Nelson Mandela Ithafa, Centurion, 7650",Springs,Western Cape,1331,Meteorologist,Zulu,N/A
'TV49139,Gugu,Khomo,Female,1971-02-28,54,Permanent Resident,Ethiopia,47451228,Retirement Visa,2024-02-06,2024-07-13,VIS33799,N/A,0.75,nomagugudlungwana@net,(707)654-9428x879,"33 Napier Isitaladi, Centurion, 6130",Witbank,Limpopo,2255,Production manager,Zulu,16
'8808242141099,Thabisa,Mabuza,Female,1988-08-24,37,Citizen,South Africa,71765971,N/A,N/A,N/A,N/A,N/A,0.98,tvangisa@za.net,(563)292-6816x49399,"931 Thomas Indawo, Klerksdorp, 8158",Mahikeng,Mpumalanga,4898,"Lecturer, further education",Zulu,N/A
'0402036967050,Langalibalele,Mbuyazi,Male,2004-02-03,21,Citizen,South Africa,37605459,N/A,N/A,N/A,N/A,N/A,0.95,nyembesiyabonga@africa.com,001-514-530-1243x5394,"14 Voortrekker Indawo, Bloemfontein, 5199",Potchefstroom,Eastern Cape,8923,Multimedia programmer,Zulu,N/A
'8009031068062,Ndumiso,Mabaso,Female,1980-09-03,45,Citizen,South Africa,14329329,N/A,N/A,N/A,N/A,N/A,0.89,nomalangambuli@co.za,428.957.6551,"2095 Joseph Umgwaqo, Middelburg, 5751",Mbombela,Mpumalanga,9879,Child psychotherapist,Zulu,N/A
'8404292416050,Nomusa,Mathebula,Female,1984-04-29,41,Citizen,South Africa,13479033,N/A,N/A,N/A,N/A,N/A,0.92,xmshazi@za.net,989.571.8715,"5709 Main Indawo, Boksburg, 1568",Tembisa,Gauteng,4257,Solicitor,Zulu,N/A
'8212175474061,Sphiwe,Ngcolosi,Male,1982-12-17,42,Citizen,South Africa,32139233,N/A,N/A,N/A,N/A,N/A,0.77,ymakhaye@africa.com,(755)598-8827x32522,"6995 Victoria Umgwaqo, iKapa, 2352",eThekwini,North West,7139,Sales executive,Zulu,N/A
'4405118181011,Bandile,Shabangu,Male,1944-05-11,81,Permanent Resident,South Africa,27114554,N/A,N/A,N/A,N/A,N/A,0.85,pmagononde@africa.com,550-740-2051,"210 James Umgwaqo, Vereeniging, 7362",Middelburg,North West,7817,Land,Zulu,N/A
'AS402067,Amahle,Gcugcwa,Female,1995-08-24,30,Citizen,Botswana,BO732165,Asylum Seeker Permit,2022-11-03,2024-11-02,ASP69089,Application Submitted,0.75,bmbatshazwa@net,820.332.8605,"2970 Commissioner Umgwaqo, Boksburg, 8458",Randfontein,Mpumalanga,3803,Exercise physiologist,Zulu,4
'5208302696053,Owethu,Maziya,Female,1952-08-30,73,Citizen,South Africa,55454604,N/A,N/A,N/A,N/A,N/A,0.83,gedezanokulunga@co.za,(988)750-3544x80762,"649 President Ithafa, Sasolburg, 7649",Potchefstroom,North West,5354,"Education officer, museum",Zulu,N/A
'5801229131001,Bandile,Mqadi,Male,1958-01-22,67,Asylum Seeker,South Africa,45159099,N/A,N/A,N/A,N/A,N/A,0.77,nomathemba39@za.net,767.381.3426x85768,"12 Grey Ithafa, Vereeniging, 4555",Potchefstroom,KwaZulu-Natal,2895,Clinical molecular geneticist,Zulu,N/A
'9011186069022,Mlungisi,Mabanga,Male,1990-11-18,34,Temporary Visa,South Africa,99575915,N/A,N/A,N/A,N/A,N/A,0.7,bhejelibomvusithembiso@co.za,+1-960-792-1852x401,"14 York Isitaladi, Kimberley, 9319",Klerksdorp,Gauteng,9370,Planning and development surveyor,Zulu,N/A
'9108302434031,Londiwe,Dinangwe,Female,1991-08-30,34,Citizen,South Africa,38640701,N/A,N/A,N/A,N/A,N/A,0.86,nomvulashabalala@co.za,(943)420-3132x280,"8518 Clarence Umgwaqo, eThekwini, 7541",Vanderbijlpark,Eastern Cape,5589,Electronics engineer,Zulu,N/A
'7407165920016,Sibonelo,Sibeko,Male,1974-07-16,51,Citizen,South Africa,91678747,N/A,N/A,N/A,N/A,N/A,0.91,ngazithasilondile@za.net,902-219-3647x3961,"79 Gandhi Ithafa, Thohoyandou, 6519",Upington,Eastern Cape,2264,"Engineer, drilling",Zulu,N/A
'TV51041,Londisizwe,Hlophe,Female,1992-08-30,33,Citizen,Tanzania,63687894,Work Visa,2024-06-17,2027-01-18,VIS97454,N/A,0.79,nomathembagubulundu@com,+1-880-952-2550,"829 Gandhi Indlela, iBhayi, 1088",Randfontein,Limpopo,2193,Public relations account executive,Zulu,10
'7911151009093,Mnqobi,Sibisi,Female,1979-11-15,45,Citizen,South Africa,61622779,N/A,N/A,N/A,N/A,N/A,0.98,mdlalosebhekani@za.net,001-657-203-3223x36925,"9890 Long Indlela, Upington, 1815",Welkom,Free State,1239,Mining engineer,Zulu,N/A
'8009050452032,Simphiwe,Phoseka,Female,1980-09-05,45,Citizen,South Africa,79684686,N/A,N/A,N/A,N/A,N/A,0.7,mandlakhe50@co.za,7586568414,"672 Rivonia Umgwaqo, Vanderbijlpark, 9801",uMgungundlovu,Mpumalanga,5742,Sports therapist,Zulu,N/A
'8305184683085,Thembisile,Yeyeye,Female,1983-05-18,42,Permanent Resident,South Africa,28144486,N/A,N/A,N/A,N/A,N/A,0.77,sibusiso04@africa.com,446-958-3919,"792 Stanley Umgwaqo, Polokwane, 5933",Vereeniging,KwaZulu-Natal,9662,Software engineer,Zulu,N/A
'PR65800358,Albin,Bolander,Male,1985-05-30,40,Permanent Resident,Germany,381031135,Relative's Visa,2022-10-10,2032-10-07,PER43408,N/A,0.93,martaweinhage@germany.com,08976813684,"Thorsten-Bauer-Straße 4/2, 29716 Oberviechtach",Lübeck,KwaZulu-Natal,67317,Augenoptiker,German,13
'TV66558,Gülsen,Zimmer,Female,1984-09-27,41,Asylum Seeker,Germany,937185484,Corporate Visa,2023-02-13,2025-11-02,VIS12698,N/A,0.71,zschmidt@germany.com,(00160) 511986,"Rudolph-Pölitz-Straße 71-76, 42103 Amberg",Regen,North West,67659,Mathematiker,German,0
'AS663379,Siphesihle,Magoza,Female,1975-06-23,50,Citizen,Tanzania,24937818,Asylum Seeker Permit,2025-07-20,2027-07-20,ASP56717,Rejected,0.55,amahlemakhubo@com,827.982.2514,"8789 William Umgwaqo, Thohoyandou, 4468",Vanderbijlpark,KwaZulu-Natal,6622,Senior tax professional/tax inspector,Zulu,12
'PR48132015,阳,钟,Male,1974-09-27,51,Permanent Resident,China,97764365,Retirement Visa,2023-08-08,2033-08-05,PER13355,N/A,0.61,ljia@china.com,15713616811,吉林省霞县华龙王街T座 337248,华市,Northern Cape,251224,咨询经理,Mandarin,20
'0404209469042,Bandile,Chagwe,Male,2004-04-20,21,Citizen,South Africa,72318926,N/A,N/A,N/A,N/A,N/A,0.77,sibusisiwe60@co.za,4556402475,"3471 James Indawo, Krugersdorp, 9212",Tembisa,Limpopo,3380,"Engineer, maintenance",Zulu,N/A
'TV44307,Thalente,Jobe,Female,1982-02-20,43,Citizen,Lesotho,82543551,Business Visa,2025-06-03,2026-03-12,VIS81151,N/A,0.66,mandlakhumalo@org,660-225-8610,"7927 Charles Ithafa, iKapa, 9608",Klerksdorp,Western Cape,8081,Toxicologist,Zulu,7
'8910175857065,Bhekani,Mdlanyoka,Male,1989-10-17,35,Citizen,South Africa,12284291,N/A,N/A,N/A,N/A,N/A,0.98,nomasontomaphindela@za.net,581.504.2665x2789,"88 Oxford Isitaladi, Mahikeng, 6331",Polokwane,Northern Cape,8507,Air cabin crew,Zulu,N/A
'4406290736096,Zibuyile,Yengwa,Female,1944-06-29,81,Citizen,South Africa,88968371,N/A,N/A,N/A,N/A,N/A,0.88,bmtumaseli@co.za,879.586.7120x08783,"570 King Ithafa, Thohoyandou, 6694",Witbank,Northern Cape,4249,Lexicographer,Zulu,N/A
'7311061616060,Sihawukele,Shombela,Female,1973-11-06,51,Citizen,South Africa,29833589,N/A,N/A,N/A,N/A,N/A,0.78,njinjisimphiweyinkosi@africa.com,257-438-1965,"1283 Stanley Indawo, Sasolburg, 8314",Mbombela,Northern Cape,6029,"Journalist, magazine",Zulu,N/A
'TV60056,Sandile,Mboyisa,Male,1996-05-21,29,Citizen,Kenya,K1647387,Work Visa,2025-06-08,2027-11-25,VIS72014,N/A,0.58,gumaamahle@kenya.com,7363877864,"5447 Stanley Umgwaqo, Krugersdorp, 9234",uMgungundlovu,North West,9111,Naval architect,Zulu,6
'AS931197,Thibaut,Noël,Male,1988-12-29,36,Temporary Visa,United Kingdom,585575949,Asylum Seeker Permit,2024-12-19,2026-12-19,ASP72751,Application Submitted,0.77,eruiz@co.uk,+33 (0)3 89 12 31 85,"4, boulevard de Pinto, 78447 Valette",Sainte MaryseVille,Free State,18934,anatomiste,French,3
'5809256165046,Luyanda,Nkabinde,Male,1958-09-25,67,Citizen,South Africa,71870454,N/A,N/A,N/A,N/A,N/A,0.93,zenzile20@co.za,550.406.4133,"582 Albertina Sisulu Isitaladi, Musina, 3550",Bloemfontein,KwaZulu-Natal,6413,Electronics engineer,Zulu,N/A
'4007237747081,Sibusiso,Nyandeni,Male,1940-07-23,85,Citizen,South Africa,85974335,N/A,N/A,N/A,N/A,N/A,0.87,mshikilaminenhle@africa.com,(457)656-2763x5686,"436 Smith Isitaladi, Mbombela, 3902",iBhayi,Free State,7661,Archaeologist,Zulu,N/A
'6107273382079,Nomathalente,Dumisa,Female,1961-07-27,64,Citizen,South Africa,46126298,N/A,N/A,N/A,N/A,N/A,0.81,thandeka40@za.net,308-223-4278,"7138 West Umgwaqo, Soweto, 2020",Centurion,KwaZulu-Natal,2412,Manufacturing systems engineer,Zulu,N/A
'TV99392,Londisizwe,Nhlanhlampofu,Female,2005-01-09,20,Citizen,Tanzania,62558848,Work Visa,2025-06-26,2028-02-16,VIS73125,N/A,0.6,xolonomathalente@net,001-424-586-6390x668,"855 Somerset Indawo, Kathu, 2298",uMgungundlovu,Gauteng,5214,Osteopath,Zulu,9
'4612295860092,Thalente,Gumbi,Male,1946-12-29,78,Citizen,South Africa,56531222,N/A,N/A,N/A,N/A,N/A,0.89,andilemcanco@za.net,297-315-9937x3206,"26 Church Isitaladi, Soweto, 5020",Chatsworth,Eastern Cape,6325,"Nurse, children's",Zulu,N/A
'5606092193020,Olwethu,Bhovungana,Female,1956-06-09,69,Citizen,South Africa,67169797,N/A,N/A,N/A,N/A,N/A,0.96,andile61@za.net,471-434-9902x62508,"67 Charles Isitaladi, Boksburg, 6568",Uitenhage,Limpopo,3525,Chiropractor,Zulu,N/A
'6907215391087,SimphiweyiNkosi,Khuzwayo,Male,1969-07-21,56,Citizen,South Africa,25989363,N/A,N/A,N/A,N/A,N/A,0.88,jndabansele@za.net,239-815-3999,"204 Main Isitaladi, Polokwane, 7511",Mahikeng,Northern Cape,8405,"Surveyor, minerals",Zulu,N/A
'9503282562014,Ndumiso,Njiki,Female,1995-03-28,30,Citizen,South Africa,80743679,N/A,N/A,N/A,N/A,N/A,0.96,mkhizesimphiweyinkosi@africa.com,7117181341,"32 York Umgwaqo, Randfontein, 9409",Middelburg,North West,8986,Retail merchandiser,Zulu,N/A
'TV22995,Mandla,Nene,Male,1996-07-21,29,Permanent Resident,Ghana,G3784832,Critical Skills Visa,2023-03-16,2023-08-01,VIS68207,N/A,0.67,mnqobi23@ghana.com,+1-487-743-8667x42597,"764 Prince Umgwaqo, Vereeniging, 6175",Bloemfontein,Eastern Cape,1965,Warden/ranger,Zulu,10
'5901070605030,Busisiwe,Bhembe,Female,1959-01-07,66,Citizen,South Africa,99492800,N/A,N/A,N/A,N/A,N/A,0.73,nkazimulo21@za.net,725-313-0264,"565 Church Umgwaqo, Tembisa, 4866",Kimberley,Northern Cape,4760,Curator,Zulu,N/A
'7008261320049,Sithembiso,Magujwa,Female,1970-08-26,55,Permanent Resident,South Africa,42601565,N/A,N/A,N/A,N/A,N/A,0.75,thabisajiyane@co.za,+1-552-880-1745,"675 Stanley Umgwaqo, Benoni, 7802",Potchefstroom,Free State,5697,Advice worker,Zulu,N/A
'6311034605033,Zakhele,Mlawula,Female,1963-11-03,61,Asylum Seeker,South Africa,45148049,N/A,N/A,N/A,N/A,N/A,0.82,thandazile03@za.net,(469)713-5188x69000,"798 Thomas Indawo, eThekwini, 9762",Klerksdorp,KwaZulu-Natal,1774,"Scientist, audiological",Zulu,N/A
'TV89431,Sandile,Nsukuza,Male,1989-11-10,35,Citizen,Ghana,G9849177,Relative's Visa,2025-07-05,2026-06-14,VIS98521,N/A,0.6,nobuhlecaluza@com.gh,442.608.2427x4382,"5719 Albertina Sisulu Indlela, Upington, 3759",Middelburg,North West,3126,Banker,Zulu,4
'PR28501727,Joaquim,Almeida,Male,2001-04-07,24,Temporary Visa,Mozambique,MO964243,Critical Skills Visa,2024-03-26,2034-03-24,PER82122,N/A,0.89,emacedo@co.mz,(351) 935 335 356,"Largo Sandro Ramos, 32, 0632-622 São João da Madeira",Pinhel,Gauteng,4895-142,Auxiliar de professor,Portuguese,18
'TV22255,Olena,Roht,Female,1970-11-02,54,Citizen,Germany,477818300,Corporate Visa,2023-10-02,2026-04-19,VIS81941,N/A,0.53,kobeltkarl-georg@germany.com,0871316908,"Janna-Schmidt-Ring 435, 48368 Wittmund",Biedenkopf,KwaZulu-Natal,32453,Krankenschwester,German,8
'6012077649039,Musa,Mthethwa,Male,1960-12-07,64,Temporary Visa,South Africa,25511690,N/A,N/A,N/A,N/A,N/A,0.88,vkhulu@africa.com,548-414-8413,"404 Main Ithafa, Mahikeng, 1505",Sasolburg,Eastern Cape,5464,Politician's assistant,Zulu,N/A
'4811089874038,Langalibalele,Sibaya,Male,1948-11-08,76,Permanent Resident,South Africa,63446278,N/A,N/A,N/A,N/A,N/A,0.84,dmtshali@za.net,001-467-986-7146,"5963 Jan Smuts Umgwaqo, Witbank, 2418",Welkom,Free State,6084,Intelligence analyst,Zulu,N/A
'0412055834037,Mandlakhe,Dimbane,Male,2004-12-05,20,Citizen,South Africa,84261622,N/A,N/A,N/A,N/A,N/A,0.76,musamcwaye@co.za,698-336-4393x95870,"571 William Isitaladi, Mbombela, 1631",eGoli,Western Cape,7063,Passenger transport manager,Zulu,N/A
'7412139908082,Thando,Gule,Male,1974-12-13,50,Citizen,South Africa,95293221,N/A,N/A,N/A,N/A,N/A,0.78,igagashe@za.net,(966)956-1744x225,"13 Grey Isitaladi, Rustenburg, 6578",Boksburg,Gauteng,7080,Theatre manager,Zulu,N/A
'9312108688041,Zenzele,Mnisi,Male,1993-12-10,31,Citizen,South Africa,28897491,N/A,N/A,N/A,N/A,N/A,0.91,mthontinomathalente@za.net,001-484-415-2992,"4976 Prince Indawo, eGoli, 8602",eThekwini,Limpopo,7291,"Buyer, industrial",Zulu,N/A
'TV22836,Julie,Navarro,Female,2000-02-20,25,Citizen,Democratic Republic of Congo,72178718,Work Visa,2023-06-21,2026-02-14,VIS25706,N/A,0.59,zbarre@com,0356072426,"5, chemin Pauline Muller, 01109 Saint Roland",Lecomte-sur-Mer,KwaZulu-Natal,71945,ingénieur aromaticien aromaticienne,French,18
'8501155052006,Mandlakhe,Chiliza,Male,1985-01-15,40,Citizen,South Africa,34704199,N/A,N/A,N/A,N/A,N/A,0.77,vusumuzimadide@za.net,228.893.1114x418,"8879 Gandhi Indlela, Bloemfontein, 7908",uMgungundlovu,Western Cape,1441,Commissioning editor,Zulu,N/A
'5611302233071,Nomagugu,Ngubeni,Female,1956-11-30,68,Citizen,South Africa,22662167,N/A,N/A,N/A,N/A,N/A,0.76,sithembiso39@co.za,782-760-2051,"9279 Queen Indlela, Vanderbijlpark, 3816",Benoni,North West,4208,Chartered legal executive (England and Wales),Zulu,N/A
'4403128765090,Lwandile,Nondaba,Male,1944-03-12,81,Permanent Resident,South Africa,79444064,N/A,N/A,N/A,N/A,N/A,0.95,cwalilezinhle@africa.com,991-754-9637,"104 Frere Indawo, Rustenburg, 7047",Vereeniging,KwaZulu-Natal,5688,Clinical molecular geneticist,Zulu,N/A
'TV76871,Luyanda,Mondise,Male,1976-04-26,49,Permanent Resident,Nigeria,N7608896,Work Visa,2024-11-13,2025-04-29,VIS68460,N/A,0.73,zenzilenongalo@nigeria.com,776-950-9559x81094,"2038 Joseph Umgwaqo, Bethlehem, 1293",Springs,Limpopo,8532,"Scientist, water quality",Zulu,14
'4801074396034,Bhekisisa,Nqumela,Female,1948-01-07,77,Citizen,South Africa,53867828,N/A,N/A,N/A,N/A,N/A,0.96,njabulomavela@co.za,001-212-831-7369,"97 Church Indawo, Springs, 2513",Tembisa,Mpumalanga,2114,Medical laboratory scientific officer,Zulu,N/A
'4804059881042,Mlungisi,Ndima,Male,1948-04-05,77,Permanent Resident,South Africa,14603021,N/A,N/A,N/A,N/A,N/A,0.85,lwandile08@co.za,498-873-9090x3158,"4163 Clarence Indlela, Kimberley, 2917",Upington,Mpumalanga,7765,Psychotherapist,Zulu,N/A
'TV61443,Bhekokwakhe,Myeza,Female,2005-09-24,20,Citizen,Eswatini,57297897,Study Visa,2025-02-16,2026-07-18,VIS79152,N/A,0.87,smthethwa@net,001-875-846-1956,"70 Victoria Ithafa, Centurion, 6557",Chatsworth,Limpopo,2125,Paramedic,Zulu,17
'6601262268043,Zibuyile,Dlakadla,Female,1966-01-26,59,Permanent Resident,South Africa,28752974,N/A,N/A,N/A,N/A,N/A,0.89,nomalangamantshinga@co.za,935-796-1936x078,"848 Frere Ithafa, Welkom, 4475",Potchefstroom,Limpopo,8202,"Editor, magazine features",Zulu,N/A
'9701304625080,Silondile,Mathula,Female,1997-01-30,28,Citizen,South Africa,24701861,N/A,N/A,N/A,N/A,N/A,0.92,ntengasiphesihle@africa.com,775-770-1955,"6471 Grey Isitaladi, Krugersdorp, 4279",Mbombela,Western Cape,8453,Charity fundraiser,Zulu,N/A
'TV76548,S'fiso,Delwayo,Male,1997-07-24,28,Temporary Visa,Malawi,78563210,Study Visa,2025-04-03,2027-01-03,VIS29284,N/A,0.74,sdimbani@org,001-983-420-8005x882,"7472 Long Ithafa, Centurion, 1311",Newcastle,Eastern Cape,2564,"Engineer, communications",Zulu,17
'4601251024092,Ndumiso,Bikwayo,Female,1946-01-25,79,Citizen,South Africa,88621271,N/A,N/A,N/A,N/A,N/A,0.78,ksibeko@co.za,+1-288-683-5782x7367,"81 Smith Isitaladi, Klerksdorp, 9821",Newcastle,Free State,7971,"Engineer, structural",Zulu,N/A
'TV23678,Bhekokwakhe,Sibhene,Female,1984-07-16,41,Citizen,Nigeria,N8480978,Study Visa,2023-04-22,2025-08-07,VIS11997,N/A,0.6,thabisabophela@com.ng,(458)694-1557,"2949 West Indlela, Tembisa, 9005",Newcastle,Western Cape,4092,Ophthalmologist,Zulu,12
'7909298554006,Thabani,Makhunga,Male,1979-09-29,46,Citizen,South Africa,33336293,N/A,N/A,N/A,N/A,N/A,0.84,shabanguandile@africa.com,(605)410-6232x472,"7172 Victoria Isitaladi, Springs, 8832",Polokwane,Western Cape,3340,"Scientist, research (maths)",Zulu,N/A
'9401110429062,Bhekizizwe,Mthalane,Female,1994-01-11,31,Citizen,South Africa,55297515,N/A,N/A,N/A,N/A,N/A,0.93,gobaolwethu@co.za,893-808-5109x815,"624 Churchill Umgwaqo, eGoli, 5926",Kimberley,Free State,6357,Fish farm manager,Zulu,N/A
